Date,Open,High,Low,Close,Adj Close
2021-02-02,61.88,62.92,61.8,62.37,62.37
2021-02-03,62.18,62.75,61.98,62.17,62.17
2021-02-04,62.48,63.39,62.25,63.35,63.35
2021-02-05,63.5,64.06,63.28,63.6,63.6
2021-02-08,63.79,63.87,62.84,63.11,63.11
2021-02-09,63.08,63.84,62.91,63.67,63.67
2021-02-10,63.84,63.9,62.93,63.27,63.27
2021-02-11,63.56,63.97,62.28,62.7,62.7
2021-02-12,62.32,63.12,62.31,63.08,63.08
2021-02-16,63.11,63.26,62.1,62.14,62.14
2021-02-17,61.83,62.15,61.36,62.09,62.09
2021-02-18,61.81,62.2,61.66,62.07,62.07
2021-02-19,62.26,62.36,61.08,61.13,61.13
2021-02-22,62.85,64.97,62.28,64.45,64.45
2021-02-23,64.42,65.22,64.05,64.5,64.5
2021-02-24,64.49,65.15,64.08,64.7,64.7
2021-02-25,64.64,66.36,64.58,65.3,65.3
2021-02-26,65.54,66.28,64.5,64.51,64.51
2021-03-01,64.95,66.73,64.77,66.17,66.17
2021-03-02,66.15,67.42,66.0,66.66,66.66
2021-03-03,66.25,67.54,66.2,66.91,66.91
2021-03-04,66.67,67.31,65.31,65.61,65.61
2021-03-05,67.31,71.72,67.31,69.97,69.97
2021-03-08,70.47,72.94,70.1,72.16,72.16
2021-03-09,72.4,73.22,72.0,72.64,72.64
2021-03-10,73.5,73.62,71.5,72.12,72.12
2021-03-11,67.65,68.1,65.43,67.41,67.41
2021-03-12,66.96,67.87,66.45,67.16,67.16
2021-03-15,66.95,67.78,66.9,67.73,67.73
2021-03-16,68.0,68.07,66.68,66.85,66.85
2021-03-17,66.8,66.85,66.16,66.22,66.22
2021-03-18,66.47,67.0,66.09,66.74,66.74
2021-03-19,66.79,66.83,65.95,66.26,66.26
2021-03-22,66.22,66.52,65.86,66.32,66.32
2021-03-23,66.33,67.94,66.33,67.27,67.27
2021-03-24,67.11,67.41,66.74,66.83,66.83
2021-03-25,66.96,68.73,66.76,68.63,68.63
2021-03-26,68.57,70.37,68.28,70.25,70.25
2021-03-29,70.21,72.33,70.17,71.13,71.13
2021-03-30,70.83,71.05,69.95,70.55,70.55
2021-03-31,70.7,71.1,69.91,70.17,70.17
2021-04-01,70.46,71.83,70.33,71.81,71.81
2021-04-05,72.19,74.89,72.06,74.16,74.16
2021-04-06,73.62,74.65,73.16,74.28,74.28
2021-04-07,73.6,74.18,73.45,74.07,74.07
2021-04-08,74.27,75.53,74.15,75.28,75.28
2021-04-09,75.35,75.69,74.9,75.58,75.58
2021-04-12,75.25,76.19,75.2,76.12,76.12
2021-04-13,76.16,77.01,75.9,76.67,76.67
2021-04-14,77.04,77.36,76.51,76.82,76.82
2021-04-15,77.0,78.55,76.83,78.29,78.29
2021-04-16,78.31,79.34,77.86,78.95,78.95
2021-04-19,78.81,80.21,78.34,78.75,78.75
2021-04-20,78.7,79.42,78.65,79.24,79.24
2021-04-21,78.79,79.34,76.53,76.66,76.66
2021-04-22,76.11,76.48,74.75,74.87,74.87
2021-04-23,74.29,75.0,73.85,74.97,74.97
2021-04-26,74.97,75.04,74.2,74.5,74.5
2021-04-27,74.39,75.42,74.22,75.22,75.22
2021-04-28,75.16,75.27,74.66,74.77,74.77
2021-04-29,75.38,75.9,74.64,75.87,75.87
2021-04-30,75.56,75.92,75.19,75.79,75.79
2021-05-03,76.28,77.48,76.08,77.33,77.33
2021-05-04,77.07,78.7,76.93,78.53,78.53
2021-05-05,78.97,79.83,78.42,79.19,79.19
2021-05-06,79.18,79.96,78.56,79.74,79.74
2021-05-07,79.81,80.54,78.58,80.4,80.4
2021-05-10,78.77,80.72,78.6,80.15,80.15
2021-05-11,79.75,79.9,77.25,77.69,77.69
2021-05-12,77.57,78.19,76.53,76.75,76.75
2021-05-13,77.53,78.44,76.88,78.14,78.14
2021-05-14,78.12,79.05,78.12,78.89,78.89
2021-05-17,78.88,79.53,78.85,79.08,79.08
2021-05-18,78.99,79.47,78.39,78.69,78.69
2021-05-19,77.81,78.77,77.55,78.74,78.74
2021-05-20,78.95,79.32,78.68,78.72,78.72
2021-05-21,79.19,79.85,78.98,79.03,79.03
2021-05-24,79.49,79.88,79.14,79.38,79.38
2021-05-25,79.61,79.68,78.65,78.83,78.83
2021-05-26,78.59,79.37,78.55,79.26,79.26
2021-05-27,79.5,80.05,78.84,78.98,78.98
2021-05-28,78.95,79.36,78.67,78.74,78.74
2021-06-01,79.58,79.83,78.48,79.57,79.57
2021-06-02,79.7,80.93,79.51,80.27,80.27
2021-06-03,79.8,81.46,79.65,81.09,81.09
2021-06-04,81.42,83.96,81.37,82.89,82.89
2021-06-07,82.94,84.25,82.85,83.94,83.94
2021-06-08,84.03,85.03,84.0,84.61,84.61
2021-06-09,84.6,84.83,84.03,84.52,84.52
2021-06-10,84.16,84.46,81.71,82.3,82.3
2021-06-11,81.98,83.24,81.84,82.9,82.9
2021-06-14,83.0,83.1,82.13,82.62,82.62
2021-06-15,82.0,82.51,81.35,81.64,81.64
2021-06-16,77.99,78.55,75.9,77.08,77.08
2021-06-17,76.99,77.74,76.56,77.56,77.56
2021-06-18,76.9,76.91,75.97,76.23,76.23
2021-06-21,76.61,78.1,76.55,77.99,77.99
2021-06-22,78.06,79.19,77.66,78.68,78.68
2021-06-23,78.76,78.87,78.06,78.1,78.1
2021-06-24,78.65,78.96,77.61,77.74,77.74
2021-06-25,78.03,78.61,77.56,78.46,78.46
2021-06-28,78.49,78.97,78.33,78.5,78.5
2021-06-29,78.54,78.59,77.82,78.1,78.1
2021-06-30,77.59,78.21,77.58,77.84,77.84
2021-07-01,77.98,79.62,77.91,79.54,79.54
2021-07-02,79.45,82.26,79.35,81.82,81.82
2021-07-06,81.6,83.63,81.36,83.08,83.08
2021-07-07,83.17,87.17,82.96,86.09,86.09
2021-07-08,85.02,86.89,84.66,85.59,85.59
2021-07-09,85.88,88.4,85.78,87.76,87.76
2021-07-12,87.53,88.85,86.97,87.08,87.08
2021-07-13,86.7,87.93,86.53,87.07,87.07
2021-07-14,87.08,88.67,86.66,88.28,88.28
2021-07-15,88.1,88.77,85.51,86.24,86.24
2021-07-16,86.75,88.47,86.52,87.49,87.49
2021-07-19,86.91,87.87,86.19,86.98,86.98
2021-07-20,87.1,89.05,87.02,88.66,88.66
2021-07-21,88.89,90.25,88.45,89.69,89.69
2021-07-22,90.0,91.14,89.68,90.69,90.69
2021-07-23,90.99,91.2,87.11,87.69,87.69
2021-07-26,87.44,88.1,86.67,87.86,87.86
2021-07-27,87.76,88.6,87.12,87.8,87.8
2021-07-28,87.9,87.94,87.12,87.18,87.18
2021-07-29,87.68,88.26,87.33,87.63,87.63
2021-07-30,87.41,88.15,86.87,87.14,87.14
2021-08-02,87.73,87.93,87.09,87.6,87.6
2021-08-03,87.88,90.17,87.81,89.74,89.74
2021-08-04,89.79,90.09,89.28,90.05,90.05
2021-08-05,90.18,90.52,88.75,89.43,89.43
2021-08-06,89.24,89.88,88.82,89.52,89.52
2021-08-09,89.46,90.47,89.1,89.9,89.9
2021-08-10,89.1,90.11,88.93,89.64,89.64
2021-08-11,89.9,90.42,89.51,89.63,89.63
2021-08-12,89.11,89.98,88.67,89.81,89.81
2021-08-13,90.62,91.34,89.95,90.38,90.38
2021-08-16,89.86,90.84,89.54,90.82,90.82
2021-08-17,90.99,91.78,90.37,90.95,90.95
2021-08-18,90.49,91.05,88.86,88.94,88.94
2021-08-19,88.29,89.39,88.23,88.71,88.71
2021-08-20,88.8,89.4,88.3,88.94,88.94
2021-08-23,89.49,89.57,88.71,89.12,89.12
2021-08-24,89.21,89.65,88.47,88.55,88.55
2021-08-25,88.55,88.9,88.05,88.62,88.62
2021-08-26,88.81,89.18,88.46,88.72,88.72
2021-08-27,88.79,89.52,88.61,89.35,89.35
2021-08-30,89.46,89.98,89.3,89.45,89.45
2021-08-31,89.45,89.5,88.49,89.13,89.13
2021-09-01,89.26,90.17,88.87,89.95,89.95
2021-09-02,90.17,90.5,89.41,89.8,89.8
2021-09-03,89.34,90.48,89.3,90.0,90.0
2021-09-07,90.04,90.67,88.54,88.72,88.72
2021-09-08,88.14,89.6,87.97,89.47,89.47
2021-09-09,89.6,90.83,89.41,89.54,89.54
2021-09-10,89.65,90.55,89.51,89.68,89.68
2021-09-13,90.12,90.51,88.23,88.89,88.89
2021-09-14,86.19,86.95,84.73,86.39,86.39
2021-09-15,86.55,88.36,86.17,87.73,87.73
2021-09-16,87.67,87.97,86.19,87.25,87.25
2021-09-17,86.2,87.57,85.95,86.39,86.39
2021-09-20,85.03,87.41,84.93,86.17,86.17
2021-09-21,86.74,87.66,86.12,86.92,86.92
2021-09-22,87.61,89.0,87.24,88.44,88.44
2021-09-23,88.94,90.06,88.66,89.42,89.42
2021-09-24,89.27,90.06,88.94,89.94,89.94
2021-09-27,89.78,91.31,89.15,91.04,91.04
2021-09-28,90.64,92.27,90.05,90.49,90.49
2021-09-29,91.15,92.08,91.0,91.25,91.25
2021-09-30,91.25,91.58,87.12,87.13,87.13
2021-10-01,87.76,90.27,87.59,89.74,89.74
2021-10-04,89.48,90.43,88.96,89.26,89.26
2021-10-05,89.35,91.97,89.17,91.49,91.49
2021-10-06,90.42,91.5,89.65,91.34,91.34
2021-10-07,91.71,92.88,91.65,92.31,92.31
2021-10-08,92.38,95.02,92.11,94.39,94.39
2021-10-11,94.29,96.8,94.2,95.29,95.29
2021-10-12,95.83,96.52,95.26,95.57,95.57
2021-10-13,96.1,96.99,95.95,96.4,96.4
2021-10-14,96.8,97.35,94.37,95.28,95.28
2021-10-15,95.09,96.04,94.73,95.33,95.33
2021-10-18,95.5,96.65,95.1,96.51,96.51
2021-10-19,97.0,97.28,96.32,97.06,97.06
2021-10-20,97.27,97.97,96.25,96.64,96.64
2021-10-21,96.57,96.83,95.71,96.3,96.3
2021-10-22,96.29,98.27,96.22,98.25,98.25
2021-10-25,98.44,98.95,97.55,97.89,97.89
2021-10-26,98.3,98.56,96.94,96.98,96.98
2021-10-27,96.81,97.3,96.0,96.03,96.03
2021-10-28,96.65,97.7,95.93,96.23,96.23
2021-10-29,95.79,96.97,95.46,95.94,95.94
2021-11-01,96.0,96.03,93.91,94.38,94.38
2021-11-02,93.73,95.92,93.5,95.87,95.87
2021-11-03,96.5,96.87,94.75,96.15,96.15
2021-11-04,96.23,96.61,95.32,95.63,95.63
2021-11-05,96.2,96.55,94.1,94.95,94.95
2021-11-08,95.25,95.25,94.31,95.14,95.14
2021-11-09,95.11,95.61,94.06,94.59,94.59
2021-11-10,94.1,94.85,93.36,93.83,93.83
2021-11-11,94.11,94.76,93.8,94.04,94.04
2021-11-12,94.29,94.47,93.43,93.54,93.54
2021-11-15,93.82,94.25,92.92,94.02,94.02
2021-11-16,94.14,96.37,94.02,95.61,95.61
2021-11-17,95.76,96.14,94.82,95.33,95.33
2021-11-18,95.15,95.33,93.5,94.66,94.66
2021-11-19,94.81,96.96,93.94,93.97,93.97
2021-11-22,93.73,95.67,93.41,94.61,94.61
2021-11-23,94.16,94.29,92.26,92.94,92.94
2021-11-24,92.23,93.7,92.15,93.58,93.58
2021-11-26,92.89,94.08,92.07,92.33,92.33
2021-11-29,93.17,94.13,92.86,92.94,92.94
2021-11-30,93.02,93.52,90.61,90.74,90.74
2021-12-01,91.69,92.39,89.66,89.75,89.75
2021-12-02,89.4,91.04,89.0,89.99,89.99
2021-12-03,90.35,90.79,87.72,88.24,88.24
2021-12-06,88.34,89.17,87.85,88.94,88.94
2021-12-07,89.98,90.73,89.21,90.05,90.05
2021-12-08,90.05,90.17,87.91,88.94,88.94
2021-12-09,89.12,89.99,88.24,88.77,88.77
2021-12-10,104.29,106.34,100.1,102.63,102.63
2021-12-13,102.44,104.36,100.52,100.89,100.89
2021-12-14,100.0,101.46,99.39,99.89,99.89
2021-12-15,100.58,103.76,100.24,103.65,103.65
2021-12-16,103.95,104.0,102.28,103.22,103.22
2021-12-17,97.69,99.95,95.81,96.62,96.62
2021-12-20,96.42,96.42,91.52,91.64,91.64
2021-12-21,91.81,91.84,89.71,91.51,91.51
2021-12-22,91.27,91.86,89.51,89.86,89.86
2021-12-23,90.03,90.36,89.06,89.72,89.72
2021-12-27,89.7,90.33,89.02,89.54,89.54
2021-12-28,89.7,89.8,88.52,88.65,88.65
2021-12-29,88.5,89.19,87.72,88.21,88.21
2021-12-30,88.65,88.91,87.77,88.01,88.01
2021-12-31,88.05,88.1,87.18,87.21,87.21
2022-01-03,87.33,87.94,85.76,87.9,87.9
2022-01-04,87.9,89.58,87.73,88.84,88.84
2022-01-05,88.49,88.6,86.22,86.46,86.46
2022-01-06,86.0,87.42,85.55,86.34,86.34
2022-01-07,86.45,88.0,86.28,87.51,87.51
2022-01-10,87.38,89.38,86.95,89.28,89.28
2022-01-11,88.64,89.0,87.41,88.48,88.48
2022-01-12,88.89,89.52,87.67,88.31,88.31
2022-01-13,88.73,88.92,87.55,87.79,87.79
2022-01-14,87.48,88.1,86.66,87.69,87.69
2022-01-18,86.87,86.97,85.34,85.55,85.55
2022-01-19,85.77,86.69,83.23,83.38,83.38
2022-01-20,83.92,85.0,82.52,82.72,82.72
2022-01-21,83.36,83.39,82.03,82.22,82.22
2022-01-24,81.22,82.42,79.59,82.42,82.42
2022-01-25,81.33,82.1,80.2,81.07,81.07
2022-01-26,81.91,82.03,79.28,79.59,79.59
2022-01-27,80.11,81.15,79.2,79.78,79.78
2022-01-28,79.99,80.5,78.57,80.48,80.48
2022-01-31,80.49,81.64,80.12,81.16,81.16
2022-02-01,81.4,81.4,79.64,81.04,81.04
2022-02-02,81.16,82.88,80.84,82.5,82.5
2022-02-03,81.63,82.76,81.63,81.94,81.94
2022-02-04,82.03,82.91,81.47,82.11,82.11
2022-02-07,82.14,82.25,80.66,80.74,80.74
2022-02-08,80.29,80.86,79.8,80.79,80.79
2022-02-09,81.75,83.65,81.65,83.45,83.45
2022-02-10,82.75,83.78,81.62,81.85,81.85
2022-02-11,81.84,82.43,79.53,79.75,79.75
2022-02-14,79.58,79.73,78.44,78.95,78.95
2022-02-15,79.39,79.92,79.21,79.77,79.77
2022-02-16,79.47,79.78,78.22,79.19,79.19
2022-02-17,78.76,78.98,75.33,75.53,75.53
2022-02-18,75.5,75.73,74.28,74.57,74.57
2022-02-22,73.82,74.91,73.62,74.12,74.12
2022-02-23,74.07,74.38,72.35,72.47,72.47
2022-02-24,70.94,74.94,70.23,74.81,74.81
2022-02-25,74.65,76.83,74.32,76.35,76.35
2022-02-28,75.57,76.7,75.02,75.97,75.97
2022-03-01,75.98,76.5,75.62,76.01,76.01
2022-03-02,76.45,78.86,76.25,78.28,78.28
2022-03-03,78.96,79.04,77.43,78.25,78.25
2022-03-04,77.67,77.91,75.78,76.49,76.49
2022-03-07,76.29,76.39,73.44,74.32,74.32
2022-03-08,73.84,75.23,73.11,73.33,73.33
2022-03-09,74.92,76.95,74.69,76.1,76.1
2022-03-10,75.1,76.85,75.03,76.65,76.65
2022-03-11,76.7,79.9,74.0,77.82,77.82
2022-03-14,77.92,78.6,75.44,77.07,77.07
2022-03-15,78.05,81.54,77.07,80.6,80.6
2022-03-16,81.0,81.23,77.75,79.96,79.96
2022-03-17,79.78,81.29,79.26,80.6,80.6
2022-03-18,79.63,81.99,78.84,81.68,81.68
2022-03-21,81.28,81.98,80.27,80.96,80.96
2022-03-22,81.46,82.23,80.83,81.8,81.8
2022-03-23,81.25,81.41,80.22,80.39,80.39
2022-03-24,80.65,82.81,80.49,82.24,82.24
2022-03-25,82.04,82.84,81.23,81.73,81.73
2022-03-28,81.74,83.71,81.74,83.6,83.6
2022-03-29,84.49,84.51,83.11,84.29,84.29
2022-03-30,83.96,84.36,83.12,83.36,83.36
2022-03-31,83.11,83.91,82.59,82.73,82.73
2022-04-01,83.04,83.36,81.47,82.01,82.01
2022-04-04,82.25,84.3,82.0,84.07,84.07
2022-04-05,83.4,84.52,82.67,82.94,82.94
2022-04-06,81.92,82.47,81.37,82.12,82.12
2022-04-07,81.25,82.01,80.78,81.54,81.54
2022-04-08,81.71,81.83,80.26,80.94,80.94
2022-04-11,80.63,81.13,79.7,79.76,79.76
2022-04-12,79.95,80.99,79.02,79.33,79.33
2022-04-13,79.26,79.96,78.63,79.75,79.75
2022-04-14,79.83,80.36,79.32,79.45,79.45
2022-04-18,79.15,79.98,77.91,78.22,78.22
2022-04-19,78.25,79.78,78.24,79.56,79.56
2022-04-20,79.79,81.86,79.79,80.29,80.29
2022-04-21,81.49,81.6,79.33,79.48,79.48
2022-04-22,79.27,79.7,76.16,76.21,76.21
2022-04-25,76.2,77.06,74.7,76.98,76.98
2022-04-26,76.35,76.65,74.48,74.51,74.51
2022-04-27,74.58,76.02,74.42,74.76,74.76
2022-04-28,75.52,76.63,74.6,76.14,76.14
2022-04-29,75.34,75.87,73.15,73.4,73.4
2022-05-02,73.93,74.6,72.53,74.0,74.0
2022-05-03,73.85,74.21,72.81,73.29,73.29
2022-05-04,73.38,75.35,72.79,75.21,75.21
2022-05-05,74.0,74.72,71.99,72.8,72.8
2022-05-06,72.13,72.94,71.63,72.49,72.49
2022-05-09,71.64,72.59,71.17,71.54,71.54
2022-05-10,72.5,73.62,71.27,72.53,72.53
2022-05-11,72.31,73.46,70.87,71.03,71.03
2022-05-12,70.88,70.93,68.97,70.73,70.73
2022-05-13,70.96,71.98,70.53,71.17,71.17
2022-05-16,70.69,70.91,69.39,69.71,69.71
2022-05-17,71.05,71.9,70.7,71.88,71.88
2022-05-18,70.8,70.94,67.81,68.3,68.3
2022-05-19,67.48,67.9,66.72,67.04,67.04
2022-05-20,67.88,68.69,66.85,68.63,68.63
2022-05-23,69.31,70.47,68.67,70.04,70.04
2022-05-24,69.67,70.53,68.31,69.03,69.03
2022-05-25,68.88,70.22,68.77,69.83,69.83
2022-05-26,70.13,72.12,69.91,71.66,71.66
2022-05-27,72.36,72.84,71.55,72.78,72.78
2022-05-31,72.23,72.98,71.52,71.92,71.92
2022-06-01,73.02,73.27,71.15,71.6,71.6
2022-06-02,71.48,73.19,71.01,73.14,73.14
2022-06-03,72.56,72.95,71.23,71.79,71.79
2022-06-06,72.63,74.84,72.63,72.97,72.97
2022-06-07,71.59,73.13,71.59,72.69,72.69
2022-06-08,72.01,72.15,70.94,71.38,71.38
2022-06-09,70.77,71.16,69.2,69.22,69.22
2022-06-10,67.98,68.21,66.96,67.14,67.14
2022-06-13,65.78,66.1,63.76,64.05,64.05
2022-06-14,72.0,72.43,69.02,70.72,70.72
2022-06-15,70.45,71.42,68.67,69.7,69.7
2022-06-16,68.5,68.96,67.58,68.71,68.71
2022-06-17,68.75,69.37,67.39,67.72,67.72
2022-06-21,68.61,69.53,67.39,67.68,67.68
2022-06-22,66.93,67.57,66.38,66.53,66.53
2022-06-23,66.45,67.87,66.31,67.63,67.63
2022-06-24,68.33,70.78,67.97,70.7,70.7
2022-06-27,69.37,70.85,68.94,70.41,70.41
2022-06-28,70.57,71.07,68.53,68.58,68.58
2022-06-29,69.03,70.09,68.78,69.21,69.21
2022-06-30,68.21,70.25,68.21,69.87,69.87
2022-07-01,69.85,70.98,69.81,70.87,70.87
2022-07-05,70.38,72.0,70.18,71.99,71.99
2022-07-06,72.32,72.74,71.31,71.66,71.66
2022-07-07,71.83,71.98,71.18,71.83,71.83
2022-07-08,71.69,72.24,71.33,71.87,71.87
2022-07-11,71.0,71.97,70.9,71.57,71.57
2022-07-12,71.6,71.94,70.07,70.41,70.41
2022-07-13,69.05,70.53,68.68,70.03,70.03
2022-07-14,69.16,69.58,68.23,69.45,69.45
2022-07-15,70.26,70.87,70.0,70.74,70.74
2022-07-18,71.25,71.71,70.14,70.21,70.21
2022-07-19,70.64,72.3,70.26,72.24,72.24
2022-07-20,72.55,73.1,72.16,72.59,72.59
2022-07-21,72.15,74.63,72.13,74.54,74.54
2022-07-22,74.82,75.29,74.26,74.9,74.9
2022-07-25,75.1,75.43,74.34,74.86,74.86
2022-07-26,74.8,75.3,73.71,74.03,74.03
2022-07-27,74.38,76.12,74.32,75.87,75.87
2022-07-28,75.64,77.28,75.31,77.04,77.04
2022-07-29,77.01,78.16,77.0,77.84,77.84
2022-08-01,77.18,77.81,76.7,77.44,77.44
2022-08-02,76.99,77.26,76.06,76.35,76.35
2022-08-03,76.72,77.76,76.3,77.37,77.37
2022-08-04,77.45,77.85,77.11,77.4,77.4
2022-08-05,76.27,77.4,76.0,77.35,77.35
2022-08-08,76.92,77.43,76.27,76.47,76.47
2022-08-09,76.21,76.91,75.84,76.77,76.77
2022-08-10,77.59,77.98,77.2,77.54,77.54
2022-08-11,77.95,78.0,77.08,77.16,77.16
2022-08-12,78.0,79.42,77.66,79.15,79.15
2022-08-15,78.84,79.42,78.5,79.11,79.11
2022-08-16,78.9,79.65,78.85,79.52,79.52
2022-08-17,79.0,79.77,78.95,79.25,79.25
2022-08-18,79.28,79.88,79.01,79.32,79.32
2022-08-19,79.03,79.13,78.44,78.66,78.66
2022-08-22,77.93,77.93,76.17,76.46,76.46
2022-08-23,76.25,77.01,76.25,76.41,76.41
2022-08-24,76.47,76.56,76.05,76.17,76.17
2022-08-25,76.34,76.91,75.98,76.89,76.89
2022-08-26,76.98,77.26,74.57,74.65,74.65
2022-08-29,74.11,74.86,74.07,74.19,74.19
2022-08-30,74.42,74.67,73.46,74.14,74.14
2022-08-31,74.46,75.15,74.04,74.15,74.15
2022-09-01,74.12,75.37,73.53,75.3,75.3
2022-09-02,75.74,76.77,74.48,74.68,74.68
2022-09-06,74.7,75.19,73.55,73.83,73.83
2022-09-07,73.68,74.67,73.42,74.49,74.49
2022-09-08,74.03,74.8,73.61,74.65,74.65
2022-09-09,74.65,76.01,74.44,75.91,75.91
2022-09-12,76.63,77.38,76.27,77.08,77.08
2022-09-13,76.06,79.41,75.78,76.04,76.04
2022-09-14,75.79,75.87,71.77,72.12,72.12
2022-09-15,71.5,72.09,69.75,70.24,70.24
2022-09-16,69.58,69.8,68.25,68.83,68.83
2022-09-19,68.2,69.13,67.9,69.07,69.07
2022-09-20,68.27,68.46,67.45,68.11,68.11
2022-09-21,68.71,68.88,66.74,66.75,66.75
2022-09-22,66.85,66.94,65.84,66.03,66.03
2022-09-23,65.35,65.44,63.87,64.55,64.55
2022-09-26,64.33,64.92,63.39,63.45,63.45
2022-09-27,64.16,64.4,62.03,62.42,62.42
2022-09-28,62.62,63.35,62.25,63.07,63.07
2022-09-29,62.29,62.6,60.78,61.4,61.4
2022-09-30,61.26,62.14,61.06,61.07,61.07
2022-10-03,60.99,63.24,60.81,63.08,63.08
2022-10-04,63.8,65.83,63.8,65.69,65.69
2022-10-05,65.34,67.19,64.98,66.64,66.64
2022-10-06,66.33,66.81,65.22,65.3,65.3
2022-10-07,64.49,64.62,62.74,63.29,63.29
2022-10-10,63.61,63.9,62.02,62.57,62.57
2022-10-11,61.85,63.1,61.65,62.41,62.41
2022-10-12,62.62,64.28,62.17,63.78,63.78
2022-10-13,62.48,65.71,62.27,65.2,65.2
2022-10-14,65.72,66.61,64.21,64.31,64.31
2022-10-17,65.88,67.57,65.87,67.02,67.02
2022-10-18,68.0,68.58,66.33,67.03,67.03
2022-10-19,66.49,67.19,65.78,66.3,66.3
2022-10-20,67.53,69.92,67.19,69.25,69.25
2022-10-21,71.03,72.79,70.31,72.7,72.7
2022-10-24,72.93,73.69,71.78,72.92,72.92
2022-10-25,73.45,74.11,72.61,73.14,73.14
2022-10-26,72.61,75.72,72.55,74.82,74.82
2022-10-27,74.75,75.88,74.54,75.15,75.15
2022-10-28,75.3,77.68,75.3,77.36,77.36
2022-10-31,76.5,78.33,76.4,78.07,78.07
2022-11-01,78.6,79.23,76.34,77.11,77.11
2022-11-02,76.65,77.43,75.0,75.12,75.12
2022-11-03,74.72,75.69,74.05,75.03,75.03
2022-11-04,75.94,76.67,74.24,76.0,76.0
2022-11-07,76.11,77.09,75.49,76.74,76.74
2022-11-08,76.95,77.14,75.02,75.64,75.64
2022-11-09,75.38,76.54,75.0,75.66,75.66
2022-11-10,77.7,78.47,76.71,77.17,77.17
2022-11-11,77.13,77.89,76.57,77.74,77.74
2022-11-14,77.48,79.54,77.33,78.53,78.53
2022-11-15,78.93,80.68,78.01,79.18,79.18
2022-11-16,79.12,80.23,78.86,79.89,79.89
2022-11-17,79.17,79.57,78.19,79.2,79.2
2022-11-18,80.0,80.46,78.85,79.73,79.73
2022-11-21,79.57,80.1,78.9,79.82,79.82
2022-11-22,79.89,82.21,79.83,82.12,82.12
2022-11-23,82.12,82.92,81.78,82.56,82.56
2022-11-25,82.85,83.49,82.54,82.72,82.72
2022-11-28,82.11,82.14,81.07,81.39,81.39
2022-11-29,81.33,81.5,80.52,80.85,80.85
2022-11-30,80.47,83.18,80.0,83.03,83.03
