Date,Open,High,Low,Close,Adj Close
2021-11-19,342.2,352.1,339.9,345.3,345.3
2021-11-22,349.05,353.83,340.51,341.01,341.01
2021-11-23,338.93,341.4,333.5,337.25,337.25
2021-11-24,336.0,341.78,332.81,341.06,341.06
2021-11-26,335.8,337.75,331.9,333.12,333.12
2021-11-29,336.89,340.67,335.31,338.03,338.03
2021-11-30,335.0,335.81,323.43,324.46,324.46
2021-12-01,330.29,330.5,310.29,310.6,310.6
2021-12-02,311.4,314.6,307.2,310.39,310.39
2021-12-03,313.73,313.75,299.5,306.84,306.84
2021-12-06,308.13,320.1,306.34,317.87,317.87
2021-12-07,321.57,326.54,321.0,322.81,322.81
2021-12-08,325.0,332.75,323.07,330.56,330.56
2021-12-09,329.54,336.13,328.0,329.82,329.82
2021-12-10,332.56,335.03,326.37,329.75,329.75
2021-12-13,330.95,341.09,329.59,334.49,334.49
2021-12-14,328.05,335.7,327.65,333.74,333.74
2021-12-15,332.49,342.11,323.98,341.66,341.66
2021-12-16,338.98,344.46,333.74,334.9,334.9
2021-12-17,332.8,337.11,330.75,333.79,333.79
2021-12-20,329.77,329.9,322.53,325.45,325.45
2021-12-21,326.41,336.0,323.75,334.2,334.2
2021-12-22,333.8,334.51,328.26,330.45,330.45
2021-12-23,330.1,336.67,328.36,335.24,335.24
2021-12-27,338.85,347.87,338.01,346.18,346.18
2021-12-28,346.63,352.71,345.2,346.22,346.22
2021-12-29,346.91,349.69,341.64,342.94,342.94
2021-12-30,344.0,347.23,343.22,344.36,344.36
2021-12-31,343.01,343.44,336.27,336.35,336.35
2022-01-03,338.3,341.08,337.19,338.54,338.54
2022-01-04,339.95,343.09,331.87,336.53,336.53
2022-01-05,333.02,335.76,323.84,324.17,324.17
2022-01-06,322.82,339.17,322.72,332.46,332.46
2022-01-07,332.74,337.0,328.88,331.79,331.79
2022-01-10,325.31,328.34,315.43,328.07,328.07
2022-01-11,326.78,334.63,325.28,334.37,334.37
2022-01-12,335.18,336.37,330.03,333.26,333.26
2022-01-13,334.98,335.63,325.76,326.48,326.48
2022-01-14,321.79,332.73,321.21,331.9,331.9
2022-01-18,323.29,324.21,317.64,318.15,318.15
2022-01-19,319.58,327.1,319.33,319.59,319.59
2022-01-20,323.9,327.82,315.98,316.56,316.56
2022-01-21,314.81,318.31,303.04,303.17,303.17
2022-01-24,297.84,309.53,289.01,308.71,308.71
2022-01-25,299.95,306.23,297.58,300.15,300.15
2022-01-26,307.01,307.51,290.85,294.63,294.63
2022-01-27,297.75,301.71,294.26,294.64,294.64
2022-01-28,295.62,301.9,293.03,301.71,301.71
2022-01-31,300.68,313.79,299.32,313.26,313.26
2022-02-01,314.56,319.66,312.12,319.0,319.0
2022-02-02,327.82,328.0,316.87,323.0,323.0
2022-02-03,244.65,248.0,235.75,237.76,237.76
2022-02-04,234.97,242.61,230.11,237.09,237.09
2022-02-07,237.7,238.3,224.01,224.91,224.91
2022-02-08,220.85,225.77,216.15,220.18,220.18
2022-02-09,224.2,233.37,222.21,232.0,232.0
2022-02-10,228.27,235.0,226.7,228.07,228.07
2022-02-11,228.46,230.42,218.77,219.55,219.55
2022-02-14,219.31,221.0,214.78,217.7,217.7
2022-02-15,220.47,221.15,215.06,221.0,221.0
2022-02-16,212.41,217.46,212.36,216.54,216.54
2022-02-17,214.02,217.5,207.16,207.71,207.71
2022-02-18,209.39,210.75,205.18,206.16,206.16
2022-02-22,202.34,207.48,200.06,202.08,202.08
2022-02-23,204.16,206.94,198.05,198.45,198.45
2022-02-24,191.06,208.35,190.22,207.6,207.6
2022-02-25,204.94,211.32,203.18,210.48,210.48
2022-02-28,207.68,213.15,206.83,211.03,211.03
2022-03-01,209.87,211.75,202.22,203.49,203.49
2022-03-02,204.78,209.15,202.02,208.11,208.11
2022-03-03,209.01,209.08,201.42,202.97,202.97
2022-03-04,202.37,205.89,198.79,200.06,200.06
2022-03-07,200.79,200.89,187.28,187.47,187.47
2022-03-08,187.85,196.7,186.11,190.29,190.29
2022-03-09,195.74,199.1,193.92,198.5,198.5
2022-03-10,194.84,196.28,191.07,195.21,195.21
2022-03-11,192.63,193.56,186.67,187.61,187.61
2022-03-14,187.03,192.29,185.82,186.63,186.63
2022-03-15,190.8,192.28,185.91,192.03,192.03
2022-03-16,194.7,203.73,194.52,203.63,203.63
2022-03-17,201.7,208.04,201.11,207.84,207.84
2022-03-18,206.7,216.8,206.0,216.49,216.49
2022-03-21,214.5,214.71,207.63,211.49,211.49
2022-03-22,211.37,219.46,210.18,216.65,216.65
2022-03-23,213.33,216.8,212.16,213.46,213.46
2022-03-24,215.0,220.67,214.79,219.57,219.57
2022-03-25,220.51,225.5,218.89,221.82,221.82
2022-03-28,222.13,224.04,219.54,223.59,223.59
2022-03-29,226.07,230.89,225.29,229.86,229.86
2022-03-30,228.91,231.15,226.71,227.85,227.85
2022-03-31,228.45,228.49,222.26,222.36,222.36
2022-04-01,224.55,227.28,222.7,224.85,224.85
2022-04-04,225.98,234.35,225.86,233.89,233.89
2022-04-05,234.08,236.86,231.02,231.84,231.84
2022-04-06,226.91,228.99,221.41,223.3,223.3
2022-04-07,223.93,225.52,218.56,222.95,222.95
2022-04-08,222.38,225.13,220.03,222.33,222.33
2022-04-11,218.42,220.61,215.22,216.46,216.46
2022-04-12,220.24,222.03,213.13,214.14,214.14
2022-04-13,211.82,216.61,211.33,214.99,214.99
2022-04-14,214.89,214.99,210.0,210.18,210.18
2022-04-18,210.0,213.38,208.3,210.77,210.77
2022-04-19,210.52,218.43,209.0,217.31,217.31
2022-04-20,213.6,214.16,198.92,200.42,200.42
2022-04-21,201.6,202.97,185.58,188.07,188.07
2022-04-22,190.37,192.72,183.27,184.11,184.11
2022-04-25,182.73,187.18,181.66,186.99,186.99
2022-04-26,186.63,187.19,179.5,180.95,180.95
2022-04-27,174.43,181.21,169.0,174.95,174.95
2022-04-28,202.92,208.53,192.9,205.73,205.73
2022-04-29,204.46,212.48,199.9,200.47,200.47
2022-05-02,201.16,211.88,200.99,211.13,211.13
2022-05-03,210.45,214.9,208.09,212.03,212.03
2022-05-04,210.65,224.3,206.96,223.41,223.41
2022-05-05,218.74,220.17,206.16,208.28,208.28
2022-05-06,207.34,209.38,201.02,203.77,203.77
2022-05-09,199.84,202.57,195.58,196.21,196.21
2022-05-10,199.51,202.96,194.19,197.65,197.65
2022-05-11,196.32,200.67,188.27,188.74,188.74
2022-05-12,187.06,198.05,184.78,191.24,191.24
2022-05-13,192.58,199.89,191.28,198.62,198.62
2022-05-16,197.05,205.37,195.93,200.04,200.04
2022-05-17,202.12,205.46,198.36,202.62,202.62
2022-05-18,200.0,201.0,191.63,192.24,192.24
2022-05-19,191.2,195.29,189.6,191.29,191.29
2022-05-20,194.97,197.91,187.87,193.54,193.54
2022-05-23,195.19,196.99,191.24,196.23,196.23
2022-05-24,180.55,183.68,176.11,181.28,181.28
2022-05-25,180.4,185.45,179.32,183.83,183.83
2022-05-26,182.88,192.83,182.26,191.63,191.63
2022-05-27,191.36,195.33,189.8,195.13,195.13
2022-05-31,194.88,197.6,192.01,193.64,193.64
2022-06-01,196.51,199.53,185.0,188.64,188.64
2022-06-02,188.45,200.93,187.73,198.86,198.86
2022-06-03,195.98,196.61,189.78,190.78,190.78
2022-06-06,193.99,196.92,188.4,194.25,194.25
2022-06-07,191.93,196.53,191.49,195.65,195.65
2022-06-08,194.67,202.03,194.41,196.64,196.64
2022-06-09,194.28,199.45,183.68,184.0,184.0
2022-06-10,183.04,183.1,175.02,175.57,175.57
2022-06-13,170.59,172.57,164.03,164.26,164.26
2022-06-14,166.03,166.75,161.36,163.73,163.73
2022-06-15,167.2,172.16,163.98,169.35,169.35
2022-06-16,163.72,165.08,159.61,160.87,160.87
2022-06-17,161.68,165.9,159.9,163.74,163.74
2022-06-21,165.93,167.76,155.97,157.05,157.05
2022-06-22,158.38,160.79,155.44,155.85,155.85
2022-06-23,156.27,159.75,154.25,158.75,158.75
2022-06-24,161.73,170.25,161.3,170.16,170.16
2022-06-27,171.32,171.75,168.01,169.49,169.49
2022-06-28,169.9,171.3,160.61,160.68,160.68
2022-06-29,163.57,166.33,160.32,163.94,163.94
2022-06-30,162.15,165.23,158.49,161.25,161.25
2022-07-01,160.31,160.62,155.0,160.03,160.03
2022-07-05,158.14,168.25,157.02,168.19,168.19
2022-07-06,168.2,171.59,165.46,169.77,169.77
2022-07-07,169.45,172.72,167.78,172.19,172.19
2022-07-08,169.98,172.4,168.15,170.88,170.88
2022-07-11,167.07,167.49,161.91,162.88,162.88
2022-07-12,164.8,165.91,162.1,163.27,163.27
2022-07-13,160.16,164.98,159.61,163.49,163.49
2022-07-14,161.22,162.59,157.28,158.05,158.05
2022-07-15,160.54,164.98,159.82,164.7,164.7
2022-07-18,166.75,171.68,165.64,167.23,167.23
2022-07-19,170.37,176.49,169.51,175.78,175.78
2022-07-20,177.49,183.6,176.7,183.09,183.09
2022-07-21,180.63,183.85,178.87,183.17,183.17
2022-07-22,173.07,175.6,168.41,169.27,169.27
2022-07-25,169.0,170.57,164.8,166.65,166.65
2022-07-26,165.94,166.0,157.95,159.15,159.15
2022-07-27,162.59,170.87,162.02,169.58,169.58
2022-07-28,161.06,161.51,154.85,160.72,160.72
2022-07-29,157.69,160.14,155.17,159.1,159.1
2022-08-01,157.25,165.19,155.23,159.93,159.93
2022-08-02,158.31,162.24,158.01,160.19,160.19
2022-08-03,162.69,169.54,161.57,168.8,168.8
2022-08-04,168.29,172.15,166.8,170.57,170.57
2022-08-05,166.99,171.61,165.8,167.11,167.11
2022-08-08,168.0,177.51,167.13,170.25,170.25
2022-08-09,168.95,169.53,166.6,168.53,168.53
2022-08-10,175.99,180.48,173.95,178.34,178.34
2022-08-11,179.71,183.1,176.37,177.49,177.49
2022-08-12,180.81,181.46,178.91,180.5,180.5
2022-08-15,178.96,181.44,178.2,180.89,180.89
2022-08-16,179.44,180.99,177.04,179.47,179.47
2022-08-17,176.76,178.14,174.17,174.85,174.85
2022-08-18,174.34,175.76,171.86,174.66,174.66
2022-08-19,170.2,172.32,167.05,167.96,167.96
2022-08-22,165.49,165.49,162.26,163.05,163.05
2022-08-23,162.48,165.05,160.7,161.11,161.11
2022-08-24,160.6,165.46,159.77,163.26,163.26
2022-08-25,165.18,168.88,164.02,168.78,168.78
2022-08-26,168.48,170.92,161.67,161.78,161.78
2022-08-29,160.65,163.05,159.01,159.17,159.17
2022-08-30,160.35,161.66,155.91,157.16,157.16
2022-08-31,167.07,167.84,162.14,162.93,162.93
2022-09-01,163.58,167.36,160.35,165.36,165.36
2022-09-02,167.45,167.93,159.22,160.32,160.32
2022-09-06,160.1,161.69,157.69,158.54,158.54
2022-09-07,157.76,160.96,156.81,160.39,160.39
2022-09-08,158.71,162.23,157.74,162.06,162.06
2022-09-09,163.25,169.54,163.02,169.15,169.15
2022-09-12,167.39,171.39,167.28,168.96,168.96
2022-09-13,161.54,161.63,152.67,153.13,153.13
2022-09-14,153.33,153.54,149.05,151.47,151.47
2022-09-15,149.8,154.2,148.7,149.55,149.55
2022-09-16,148.05,148.58,144.29,146.29,146.29
2022-09-19,145.24,148.58,145.1,148.02,148.02
2022-09-20,145.77,148.84,145.22,146.09,146.09
2022-09-21,146.39,149.6,142.0,142.12,142.12
2022-09-22,141.55,144.58,140.87,142.82,142.82
2022-09-23,141.42,142.62,138.89,140.41,140.41
2022-09-26,140.12,142.24,136.19,136.37,136.37
2022-09-27,137.92,139.42,134.12,134.4,134.4
2022-09-28,134.62,142.03,134.27,141.61,141.61
2022-09-29,139.36,139.84,135.2,136.41,136.41
2022-09-30,136.05,140.99,135.5,135.68,135.68
2022-10-03,137.14,139.62,136.1,138.61,138.61
2022-10-04,140.49,142.39,139.34,140.28,140.28
2022-10-05,138.24,140.21,134.78,138.98,138.98
2022-10-06,137.71,141.45,136.6,139.07,139.07
2022-10-07,136.76,138.29,132.44,133.45,133.45
2022-10-10,133.55,136.11,131.87,133.79,133.79
2022-10-11,131.62,132.66,126.99,128.54,128.54
2022-10-12,128.32,129.67,126.25,127.5,127.5
2022-10-13,123.53,131.14,122.53,130.29,130.29
2022-10-14,131.0,131.79,126.52,126.76,126.76
2022-10-17,130.3,134.79,130.18,134.04,134.04
2022-10-18,137.09,137.84,131.4,132.8,132.8
2022-10-19,132.89,137.0,132.22,133.23,133.23
2022-10-20,132.93,136.77,131.31,131.53,131.53
2022-10-21,126.31,130.12,125.44,130.01,130.01
2022-10-24,127.25,133.48,124.57,129.72,129.72
2022-10-25,130.88,138.35,130.59,137.51,137.51
2022-10-26,131.68,135.55,128.53,129.82,129.82
2022-10-27,97.97,102.5,96.38,97.94,97.94
2022-10-28,99.58,100.85,97.51,99.2,99.2
2022-10-31,98.22,99.32,92.6,93.16,93.16
2022-11-01,94.33,97.49,93.55,95.2,95.2
2022-11-02,94.21,95.2,90.48,90.54,90.54
2022-11-03,90.08,90.46,88.41,88.91,88.91
2022-11-04,90.35,91.39,88.09,90.79,90.79
2022-11-07,94.78,96.88,93.1,96.72,96.72
2022-11-08,95.92,97.8,94.79,96.47,96.47
2022-11-09,101.72,104.9,100.74,101.47,101.47
2022-11-10,107.12,112.75,104.61,111.87,111.87
2022-11-11,109.23,114.9,108.81,113.02,113.02
2022-11-14,110.99,116.27,110.8,114.22,114.22
2022-11-15,116.07,118.74,114.41,117.08,117.08
2022-11-16,114.5,116.07,112.66,113.23,113.23
2022-11-17,110.41,112.33,109.8,111.45,111.45
2022-11-18,113.8,114.32,110.62,112.05,112.05
2022-11-21,111.52,112.37,109.19,109.86,109.86
2022-11-22,109.86,111.62,108.32,111.44,111.44
2022-11-23,111.72,112.67,110.73,112.24,112.24
2022-11-25,111.3,112.73,111.02,111.41,111.41
2022-11-28,110.78,112.04,108.38,108.78,108.78
2022-11-29,109.54,110.94,108.54,109.46,109.46
2022-11-30,109.5,118.16,109.38,118.1,118.1
