Date,Open,High,Low,Close,Adj Close
2021-01-05,119.41,121.0,119.02,120.48,120.48
2021-01-06,121.21,125.97,121.04,123.49,123.49
2021-01-07,124.21,124.61,122.51,123.21,123.21
2021-01-08,122.81,123.52,121.29,122.77,122.77
2021-01-11,122.21,123.86,121.94,122.81,122.81
2021-01-12,123.3,124.03,122.2,123.42,123.42
2021-01-13,123.36,123.93,120.79,121.23,121.23
2021-01-14,122.28,124.32,121.83,123.19,123.19
2021-01-15,122.53,123.45,121.95,122.63,122.63
2021-01-19,123.48,123.78,122.35,123.24,123.24
2021-01-20,123.88,125.18,122.8,124.25,124.25
2021-01-21,124.29,126.31,124.22,125.75,125.75
2021-01-22,115.29,115.29,112.1,113.29,113.29
2021-01-25,113.44,114.18,112.18,113.26,113.26
2021-01-26,113.84,117.09,113.11,117.0,117.0
2021-01-27,116.61,119.19,116.17,116.98,116.98
2021-01-28,117.29,117.68,114.69,114.7,114.7
2021-01-29,114.83,115.86,113.57,113.77,113.77
2021-02-01,114.52,115.53,113.41,115.14,115.14
2021-02-02,114.01,115.57,113.93,114.08,114.08
2021-02-03,113.7,114.43,112.82,113.78,113.78
2021-02-04,114.53,115.67,113.54,115.59,115.59
2021-02-05,115.57,116.35,115.12,116.33,116.33
2021-02-08,117.12,118.42,116.91,118.07,118.07
2021-02-09,116.43,117.1,115.62,116.63,116.63
2021-02-10,117.51,117.88,115.78,116.76,116.76
2021-02-11,116.53,116.73,115.22,115.49,115.49
2021-02-12,115.57,115.92,114.71,115.38,115.38
2021-02-16,114.76,115.19,114.01,114.69,114.69
2021-02-17,113.92,115.15,113.68,114.59,114.59
2021-02-18,115.1,115.52,114.33,115.32,115.32
2021-02-19,115.34,115.35,113.07,113.65,113.65
2021-02-22,113.19,115.69,113.13,115.44,115.44
2021-02-23,115.5,115.91,114.43,115.3,115.3
2021-02-24,115.38,117.95,115.12,117.69,117.69
2021-02-25,117.84,118.77,116.85,116.98,116.98
2021-02-26,116.77,116.77,113.55,113.6,113.6
2021-03-01,114.95,116.84,114.49,115.33,115.33
2021-03-02,115.33,116.43,114.87,114.93,114.93
2021-03-03,115.1,117.14,114.6,116.87,116.87
2021-03-04,116.53,117.7,113.43,114.72,114.72
2021-03-05,115.23,118.2,114.86,117.32,117.32
2021-03-08,117.48,121.16,117.37,119.21,119.21
2021-03-09,119.78,120.76,118.59,118.61,118.61
2021-03-10,119.44,122.49,119.02,122.14,122.14
2021-03-11,122.35,122.87,121.1,121.44,121.44
2021-03-12,121.49,121.96,120.93,121.89,121.89
2021-03-15,122.04,122.98,121.82,122.81,122.81
2021-03-16,122.53,122.76,121.63,122.49,122.49
2021-03-17,122.7,123.68,121.77,123.24,123.24
2021-03-18,123.16,125.12,122.06,124.23,124.23
2021-03-19,124.19,124.59,122.77,123.12,123.12
2021-03-22,122.74,124.86,122.16,124.7,124.7
2021-03-23,124.59,125.66,123.98,124.61,124.61
2021-03-24,125.08,126.19,124.72,124.76,124.76
2021-03-25,124.49,127.27,123.95,127.1,127.1
2021-03-26,127.31,130.36,127.15,130.27,130.27
2021-03-29,129.88,130.92,129.43,129.77,129.77
2021-03-30,129.77,130.16,128.01,128.68,128.68
2021-03-31,128.51,128.67,126.76,127.29,127.29
2021-04-01,127.76,127.93,126.34,127.26,127.26
2021-04-05,127.65,130.56,127.42,129.84,129.84
2021-04-06,129.5,129.56,128.08,128.2,128.2
2021-04-07,127.84,128.89,127.78,128.88,128.88
2021-04-08,128.54,129.55,128.14,129.06,129.06
2021-04-09,128.82,129.65,128.67,129.64,129.64
2021-04-12,128.97,129.3,127.85,128.56,128.56
2021-04-13,127.04,127.63,124.53,125.3,125.3
2021-04-14,125.42,126.83,124.67,126.68,126.68
2021-04-15,127.3,127.87,126.29,126.64,126.64
2021-04-16,127.04,128.09,126.99,127.6,127.6
2021-04-19,127.61,127.82,126.64,127.15,127.15
2021-04-20,130.92,133.5,130.57,131.97,131.97
2021-04-21,131.87,137.29,131.54,137.11,137.11
2021-04-22,137.26,138.25,134.68,134.95,134.95
2021-04-23,134.97,137.17,134.63,136.04,136.04
2021-04-26,136.03,137.19,135.14,135.22,135.22
2021-04-27,135.34,136.17,134.44,135.64,135.64
2021-04-28,136.51,136.97,135.73,136.59,136.59
2021-04-29,137.67,142.07,136.57,137.77,137.77
2021-04-30,137.26,137.38,134.25,135.52,135.52
2021-05-03,137.36,139.22,137.11,138.26,138.26
2021-05-04,137.94,140.02,137.86,139.22,139.22
2021-05-05,139.4,139.45,137.89,138.71,138.71
2021-05-06,138.75,141.86,138.67,141.77,141.77
2021-05-07,139.38,139.59,138.09,138.94,138.94
2021-05-10,139.26,141.73,139.26,139.62,139.62
2021-05-11,138.49,138.68,136.49,137.75,137.75
2021-05-12,137.39,137.69,134.81,134.96,134.96
2021-05-13,135.11,138.4,134.95,137.71,137.71
2021-05-14,138.6,139.16,137.51,138.19,138.19
2021-05-17,137.96,139.26,137.86,138.6,138.6
2021-05-18,138.29,138.79,136.81,137.46,137.46
2021-05-19,135.94,136.78,134.6,136.77,136.77
2021-05-20,136.7,138.41,135.79,137.43,137.43
2021-05-21,137.81,139.17,137.81,138.25,138.25
2021-05-24,138.56,138.87,137.72,138.23,138.23
2021-05-25,138.42,138.5,136.78,137.34,137.34
2021-05-26,137.07,137.53,136.63,136.95,136.95
2021-05-27,137.37,138.28,137.19,137.37,137.37
2021-05-28,137.74,137.86,137.05,137.3,137.3
2021-06-01,138.5,139.29,137.3,137.73,137.73
2021-06-02,138.14,139.22,137.65,139.19,139.19
2021-06-03,138.41,139.34,137.58,139.02,139.02
2021-06-04,139.45,140.93,139.22,140.81,140.81
2021-06-07,140.93,142.07,140.57,141.38,141.38
2021-06-08,141.48,143.47,141.48,142.39,142.39
2021-06-09,142.35,144.3,142.15,143.91,143.91
2021-06-10,144.68,145.99,143.05,143.79,143.79
2021-06-11,143.69,145.04,143.63,144.5,144.5
2021-06-14,143.95,144.26,141.99,143.3,143.3
2021-06-15,143.13,143.19,141.94,142.66,142.66
2021-06-16,143.05,143.05,140.62,141.2,141.2
2021-06-17,140.93,141.42,138.77,139.07,139.07
2021-06-18,138.0,138.19,136.63,136.7,136.7
2021-06-21,137.65,140.48,137.6,140.07,140.07
2021-06-22,139.95,140.23,138.83,139.8,139.8
2021-06-23,139.86,139.93,138.09,138.13,138.13
2021-06-24,139.26,139.64,138.2,138.92,138.92
2021-06-25,138.86,140.34,138.45,140.26,140.26
2021-06-28,140.42,140.7,138.41,138.78,138.78
2021-06-29,138.75,140.16,138.59,139.02,139.02
2021-06-30,138.62,140.34,138.22,140.02,140.02
2021-07-01,140.37,140.89,140.0,140.26,140.26
2021-07-02,140.32,140.36,133.21,133.74,133.74
2021-07-06,133.71,134.12,130.95,132.56,132.56
2021-07-07,132.54,134.04,132.54,133.55,133.55
2021-07-08,131.6,134.97,131.49,134.43,134.43
2021-07-09,135.11,135.61,134.53,135.17,135.17
2021-07-12,135.09,135.59,133.83,134.6,134.6
2021-07-13,134.6,134.6,133.37,133.99,133.99
2021-07-14,134.41,134.44,132.7,133.55,133.55
2021-07-15,133.07,134.16,132.58,134.15,134.15
2021-07-16,134.68,134.68,132.38,132.67,132.67
2021-07-19,130.33,132.28,130.1,131.74,131.74
2021-07-20,136.59,138.42,132.48,133.69,133.69
2021-07-21,133.69,135.05,133.39,134.96,134.96
2021-07-22,135.31,135.45,134.11,134.4,134.4
2021-07-23,134.64,135.35,134.04,135.0,135.0
2021-07-26,135.05,136.59,134.8,136.37,136.37
2021-07-27,136.14,137.2,135.25,136.35,136.35
2021-07-28,136.6,136.68,135.29,135.41,135.41
2021-07-29,135.95,136.55,135.25,135.57,135.57
2021-07-30,135.17,135.49,134.48,134.64,134.64
2021-08-02,135.11,136.65,134.71,135.08,135.08
2021-08-03,135.54,138.21,135.3,137.61,137.61
2021-08-04,137.35,137.72,136.08,136.36,136.36
2021-08-05,136.62,136.98,135.84,136.37,136.37
2021-08-06,136.59,137.92,136.48,137.63,137.63
2021-08-09,135.82,136.11,134.65,134.92,134.92
2021-08-10,134.88,135.45,134.05,135.04,135.04
2021-08-11,135.42,136.37,135.16,135.76,135.76
2021-08-12,135.88,136.73,135.71,136.66,136.66
2021-08-13,136.24,137.14,136.05,136.76,136.76
2021-08-16,136.81,137.3,135.85,137.15,137.15
2021-08-17,136.59,136.74,134.76,136.03,136.03
2021-08-18,135.32,135.55,133.14,133.22,133.22
2021-08-19,132.47,133.2,131.06,131.83,131.83
2021-08-20,131.56,133.13,131.12,132.87,132.87
2021-08-23,133.36,133.87,132.58,133.36,133.36
2021-08-24,133.51,133.94,133.07,133.57,133.57
2021-08-25,133.65,134.49,133.21,133.59,133.59
2021-08-26,133.69,134.49,132.49,132.56,132.56
2021-08-27,132.49,133.33,132.19,133.16,133.16
2021-08-30,133.25,133.61,132.59,132.74,132.74
2021-08-31,133.28,134.62,132.72,134.05,134.05
2021-09-01,133.7,133.79,132.95,133.05,133.05
2021-09-02,133.46,133.77,132.8,133.73,133.73
2021-09-03,133.42,134.17,133.05,133.32,133.32
2021-09-07,133.39,133.52,131.58,131.87,131.87
2021-09-08,131.95,132.85,131.43,132.45,132.45
2021-09-09,131.67,132.73,131.39,131.56,131.56
2021-09-10,132.6,133.12,130.86,130.88,130.88
2021-09-13,132.19,132.76,131.34,131.96,131.96
2021-09-14,132.19,132.36,129.27,130.11,130.11
2021-09-15,130.11,131.62,129.59,131.05,131.05
2021-09-16,131.12,131.76,129.63,130.31,130.31
2021-09-17,129.66,129.83,128.99,129.17,129.17
2021-09-20,127.9,129.12,126.83,128.29,128.29
2021-09-21,129.05,129.57,126.98,127.01,127.01
2021-09-22,127.72,129.3,127.49,128.59,128.59
2021-09-23,129.19,131.26,128.98,130.6,130.6
2021-09-24,130.89,132.27,130.62,131.33,131.33
2021-09-27,131.77,132.83,131.32,132.35,132.35
2021-09-28,132.93,133.42,131.06,131.31,131.31
2021-09-29,131.55,133.66,130.32,132.94,132.94
2021-09-30,133.72,134.27,132.29,132.7,132.7
2021-10-01,134.68,137.51,134.08,136.89,136.89
2021-10-04,136.34,139.45,135.97,137.65,137.65
2021-10-05,138.26,138.5,136.24,136.73,136.73
2021-10-06,136.09,136.94,134.57,135.98,135.98
2021-10-07,136.33,136.97,135.18,135.45,135.45
2021-10-08,135.45,137.21,134.73,136.8,136.8
2021-10-11,137.07,137.62,136.02,136.04,136.04
2021-10-12,135.83,135.92,134.01,134.17,134.17
2021-10-13,134.22,135.07,133.4,134.45,134.45
2021-10-14,134.72,137.47,134.69,136.96,136.96
2021-10-15,136.96,138.36,136.39,138.13,138.13
2021-10-18,137.54,138.44,135.4,135.94,135.94
2021-10-19,134.75,136.53,134.22,135.61,135.61
2021-10-20,135.33,135.82,134.39,135.54,135.54
2021-10-21,127.52,127.72,122.36,122.58,122.58
2021-10-22,122.31,124.41,120.93,122.15,122.15
2021-10-25,121.81,122.88,121.25,121.92,121.92
2021-10-26,121.8,122.55,121.07,121.43,121.43
2021-10-27,121.73,122.15,119.41,119.56,119.56
2021-10-28,119.56,120.65,119.03,120.2,120.2
2021-10-29,119.81,120.66,119.31,119.49,119.49
2021-11-01,119.44,120.65,118.29,120.62,120.62
2021-11-02,120.64,121.47,119.31,120.52,120.52
2021-11-03,120.57,121.58,120.05,121.43,121.43
2021-11-04,123.05,123.34,119.9,120.85,120.85
2021-11-05,121.43,123.77,121.43,123.61,123.61
2021-11-08,123.99,124.78,123.53,124.54,124.54
2021-11-09,122.56,122.9,120.26,120.85,120.85
2021-11-10,121.0,122.43,119.93,120.22,120.22
2021-11-11,120.9,121.79,120.08,120.27,120.27
2021-11-12,120.0,120.64,118.78,118.96,118.96
2021-11-15,119.54,120.16,118.31,118.87,118.87
2021-11-16,118.92,119.9,118.42,118.46,118.46
2021-11-17,118.38,119.33,117.78,118.06,118.06
2021-11-18,118.36,118.36,116.31,116.66,116.66
2021-11-19,116.49,116.56,115.27,116.05,116.05
2021-11-22,116.0,118.81,115.19,116.47,116.47
2021-11-23,116.79,117.94,116.04,116.79,116.79
2021-11-24,116.16,117.27,116.08,116.73,116.73
2021-11-26,115.0,116.33,114.56,115.81,115.81
2021-11-29,118.62,119.61,117.53,118.5,118.5
2021-11-30,117.5,119.24,116.45,117.1,117.1
2021-12-01,118.25,118.93,116.85,116.92,116.92
2021-12-02,117.37,117.98,116.56,116.9,116.9
2021-12-03,117.36,119.36,117.36,118.84,118.84
2021-12-06,119.4,121.15,119.4,119.91,119.91
2021-12-07,120.47,122.08,120.07,121.58,121.58
2021-12-08,122.0,123.38,121.52,123.02,123.02
2021-12-09,122.15,123.95,121.79,123.57,123.57
2021-12-10,124.3,125.33,123.36,124.09,124.09
2021-12-13,123.76,124.36,120.79,122.58,122.58
2021-12-14,122.35,125.03,122.3,123.76,123.76
2021-12-15,123.8,124.82,122.18,123.11,123.11
2021-12-16,123.51,126.64,123.47,125.93,125.93
2021-12-17,125.87,128.64,125.21,127.4,127.4
2021-12-20,125.72,127.2,124.7,127.06,127.06
2021-12-21,127.66,129.34,127.66,128.97,128.97
2021-12-22,129.06,129.79,127.6,129.75,129.75
2021-12-23,130.0,130.96,129.52,130.63,130.63
2021-12-27,130.63,131.65,129.95,131.62,131.62
2021-12-28,131.6,133.22,131.59,132.63,132.63
2021-12-29,132.4,134.21,132.3,133.35,133.35
2021-12-30,133.75,134.37,133.33,133.91,133.91
2021-12-31,134.0,134.99,133.61,133.66,133.66
2022-01-03,134.07,136.29,133.63,136.04,136.04
2022-01-04,136.1,139.95,135.9,138.02,138.02
2022-01-05,138.31,142.2,137.88,138.22,138.22
2022-01-06,138.2,138.41,132.51,135.34,135.34
2022-01-07,134.9,135.66,133.51,134.83,134.83
2022-01-10,134.47,136.2,133.38,135.03,135.03
2022-01-11,130.52,133.25,127.97,132.87,132.87
2022-01-12,133.25,134.47,131.37,133.59,133.59
2022-01-13,133.9,136.05,133.56,134.76,134.76
2022-01-14,134.55,135.14,133.3,134.21,134.21
2022-01-18,132.95,133.89,131.78,132.94,132.94
2022-01-19,132.9,133.9,131.5,131.58,131.58
2022-01-20,131.26,132.88,130.57,130.82,130.82
2022-01-21,131.65,131.87,129.27,129.35,129.35
2022-01-24,127.99,129.15,124.19,128.82,128.82
2022-01-25,129.14,137.34,128.3,136.1,136.1
2022-01-26,136.47,137.07,133.13,134.26,134.26
2022-01-27,133.66,134.75,132.08,132.52,132.52
2022-01-28,133.19,134.53,131.79,134.5,134.5
2022-01-31,134.09,134.09,132.3,133.57,133.57
2022-02-01,133.76,135.96,132.5,135.53,135.53
2022-02-02,135.7,137.55,135.26,137.25,137.25
2022-02-03,137.0,138.76,135.83,137.78,137.78
2022-02-04,137.86,138.82,136.21,137.15,137.15
2022-02-07,137.45,137.82,136.27,137.24,137.24
2022-02-08,137.23,137.52,135.78,137.02,137.02
2022-02-09,137.84,138.35,136.83,137.79,137.79
2022-02-10,135.47,136.56,133.17,133.52,133.52
2022-02-11,133.9,134.71,132.38,132.69,132.69
2022-02-14,132.59,132.65,129.07,130.15,130.15
2022-02-15,130.64,131.68,129.61,129.94,129.94
2022-02-16,129.45,130.44,128.26,129.18,129.18
2022-02-17,128.05,128.5,124.85,124.97,124.97
2022-02-18,124.94,125.44,123.61,124.35,124.35
2022-02-22,124.2,125.0,122.68,123.92,123.92
2022-02-23,124.38,124.7,121.87,122.07,122.07
2022-02-24,120.0,122.1,118.81,121.97,121.97
2022-02-25,122.05,124.26,121.45,124.18,124.18
2022-02-28,122.21,123.39,121.04,122.51,122.51
2022-03-01,122.67,123.39,120.7,121.35,121.35
2022-03-02,122.59,124.64,121.8,123.86,123.86
2022-03-03,124.96,126.67,124.24,125.93,125.93
2022-03-04,124.4,127.35,124.21,126.62,126.62
2022-03-07,126.47,127.9,125.62,126.07,126.07
2022-03-08,126.62,128.35,124.82,125.68,125.68
2022-03-09,127.41,128.1,125.91,126.22,126.22
2022-03-10,125.75,126.03,123.13,124.35,124.35
2022-03-11,125.0,126.77,123.91,123.96,123.96
2022-03-14,124.45,125.16,122.68,123.94,123.94
2022-03-15,124.0,125.94,123.22,125.64,125.64
2022-03-16,126.5,127.28,124.71,127.04,127.04
2022-03-17,127.1,128.29,126.53,127.96,127.96
2022-03-18,127.38,128.93,126.37,128.76,128.76
2022-03-21,129.0,129.74,127.4,128.1,128.1
2022-03-22,128.5,129.3,127.85,129.06,129.06
2022-03-23,129.08,129.32,128.25,128.3,128.3
2022-03-24,128.33,129.37,127.8,129.25,129.25
2022-03-25,129.5,131.4,129.31,131.35,131.35
2022-03-28,130.82,131.5,129.6,131.47,131.47
2022-03-29,132.04,132.84,130.43,131.94,131.94
2022-03-30,132.01,133.08,131.39,132.13,132.13
2022-03-31,130.72,131.88,130.0,130.02,130.02
2022-04-01,129.66,130.27,128.06,130.15,130.15
2022-04-04,130.26,130.45,128.93,130.27,130.27
2022-04-05,129.85,131.23,128.66,128.89,128.89
2022-04-06,127.78,129.51,127.25,129.39,129.39
2022-04-07,128.87,129.25,126.73,128.55,128.55
2022-04-08,128.01,128.78,127.27,127.73,127.73
2022-04-11,127.95,128.18,126.18,126.37,126.37
2022-04-12,126.42,127.34,125.58,125.98,125.98
2022-04-13,125.64,126.67,124.91,126.14,126.14
2022-04-14,128.93,130.58,126.38,126.56,126.56
2022-04-18,126.6,127.39,125.53,126.17,126.17
2022-04-19,126.08,129.4,126.0,129.15,129.15
2022-04-20,135.0,139.56,133.38,138.32,138.32
2022-04-21,138.23,141.88,137.35,139.85,139.85
2022-04-22,139.7,140.44,137.35,138.25,138.25
2022-04-25,137.59,139.65,135.19,139.1,139.1
2022-04-26,139.0,139.87,136.17,136.19,136.19
2022-04-27,135.78,137.12,134.63,135.06,135.06
2022-04-28,136.85,136.99,134.81,135.74,135.74
2022-04-29,135.13,135.55,132.0,132.21,132.21
2022-05-02,133.0,133.77,130.89,133.04,133.04
2022-05-03,133.0,133.6,131.99,132.52,132.52
2022-05-04,132.87,137.87,132.14,137.4,137.4
2022-05-05,136.46,137.26,134.76,135.92,135.92
2022-05-06,135.47,137.99,135.47,137.67,137.67
2022-05-09,134.41,136.35,133.32,134.44,134.44
2022-05-10,135.0,135.41,128.43,129.13,129.13
2022-05-11,129.86,132.96,129.86,130.75,130.75
2022-05-12,131.27,133.62,130.41,132.9,132.9
2022-05-13,133.0,133.8,131.05,133.6,133.6
2022-05-16,133.1,136.51,132.41,135.03,135.03
2022-05-17,137.19,138.37,135.64,138.37,138.37
2022-05-18,137.1,137.62,132.17,132.94,132.94
2022-05-19,132.0,132.32,128.71,129.66,129.66
2022-05-20,130.18,130.37,125.8,128.48,128.48
2022-05-23,129.5,131.95,129.42,131.17,131.17
2022-05-24,130.57,134.37,130.42,133.8,133.8
2022-05-25,132.86,134.82,132.86,134.39,134.39
2022-05-26,135.0,137.55,134.52,136.89,136.89
2022-05-27,137.39,139.74,137.24,139.27,139.27
2022-05-31,138.2,139.83,136.81,138.84,138.84
2022-06-01,139.67,140.47,138.52,139.43,139.43
2022-06-02,139.45,140.29,136.85,140.15,140.15
2022-06-03,140.26,142.58,139.74,141.18,141.18
2022-06-06,142.98,144.73,142.0,142.88,142.88
2022-06-07,142.6,142.98,140.96,142.78,142.78
2022-06-08,142.07,142.8,140.15,140.83,140.83
2022-06-09,140.15,141.04,137.93,137.96,137.96
2022-06-10,137.8,137.8,135.25,136.19,136.19
2022-06-13,133.97,137.57,133.76,135.11,135.11
2022-06-14,135.0,136.95,134.86,135.72,135.72
2022-06-15,136.01,138.45,135.58,137.06,137.06
2022-06-16,135.3,136.24,134.39,135.67,135.67
2022-06-17,135.99,136.98,132.85,135.02,135.02
2022-06-21,135.9,138.5,135.9,137.85,137.85
2022-06-22,136.1,138.18,136.03,137.08,137.08
2022-06-23,137.14,138.62,136.5,138.44,138.44
2022-06-24,139.2,142.37,139.13,142.06,142.06
2022-06-27,142.26,143.83,141.95,142.8,142.8
2022-06-28,142.92,144.15,141.32,141.86,141.86
2022-06-29,142.74,143.52,139.5,140.71,140.71
2022-06-30,139.58,142.46,139.28,141.19,141.19
2022-07-01,141.0,141.67,139.26,141.12,141.12
2022-07-05,139.97,139.97,135.27,137.62,137.62
2022-07-06,138.0,139.14,137.13,138.08,138.08
2022-07-07,138.91,141.32,138.83,140.83,140.83
2022-07-08,140.76,141.32,139.82,140.47,140.47
2022-07-11,140.62,141.87,140.13,141.0,141.0
2022-07-12,140.84,141.55,138.57,139.18,139.18
2022-07-13,137.18,138.9,136.8,137.18,137.18
2022-07-14,135.6,139.43,135.02,139.06,139.06
2022-07-15,140.68,140.68,138.61,139.92,139.92
2022-07-18,140.15,140.31,137.78,138.13,138.13
2022-07-19,131.58,132.56,127.72,130.88,130.88
2022-07-20,130.7,130.72,128.06,129.18,129.18
2022-07-21,128.75,128.81,125.13,127.15,127.15
2022-07-22,127.03,128.32,125.71,128.25,128.25
2022-07-25,128.44,129.13,127.9,128.54,128.54
2022-07-26,128.26,129.3,127.63,128.08,128.08
2022-07-27,127.97,129.43,127.58,129.12,129.12
2022-07-28,128.75,129.81,128.61,129.22,129.22
2022-07-29,129.52,131.0,129.31,130.79,130.79
2022-08-01,130.75,132.7,130.7,132.04,132.04
2022-08-02,132.2,132.78,130.51,131.81,131.81
2022-08-03,131.82,132.86,131.32,132.34,132.34
2022-08-04,132.15,132.29,131.02,131.64,131.64
2022-08-05,131.25,132.67,131.07,132.48,132.48
2022-08-08,133.1,133.35,132.02,132.61,132.61
2022-08-09,129.92,130.79,129.12,129.47,129.47
2022-08-10,130.75,131.78,130.34,131.5,131.5
2022-08-11,132.36,133.23,132.0,132.54,132.54
2022-08-12,132.62,134.09,131.98,134.01,134.01
2022-08-15,132.96,135.19,132.24,134.93,134.93
2022-08-16,134.6,137.37,134.45,136.56,136.56
2022-08-17,136.46,138.41,136.3,137.79,137.79
2022-08-18,137.79,139.12,137.75,139.07,139.07
2022-08-19,138.75,139.34,137.66,138.37,138.37
2022-08-22,137.65,137.85,135.47,135.55,135.55
2022-08-23,135.37,136.1,134.72,134.74,134.74
2022-08-24,134.89,135.11,133.11,133.23,133.23
2022-08-25,133.65,134.43,133.07,133.98,133.98
2022-08-26,134.1,134.18,130.34,130.38,130.38
2022-08-29,129.99,131.42,129.57,130.31,130.31
2022-08-30,130.56,130.77,129.29,129.58,129.58
2022-08-31,129.92,130.0,128.4,128.45,128.45
2022-09-01,128.4,129.82,127.74,129.66,129.66
2022-09-02,130.3,130.56,127.24,127.79,127.79
2022-09-06,127.8,128.06,126.3,126.72,126.72
2022-09-07,126.69,127.87,126.28,127.71,127.71
2022-09-08,127.2,128.54,126.59,128.47,128.47
2022-09-09,128.9,129.49,128.06,129.19,129.19
2022-09-12,130.33,130.99,129.89,130.66,130.66
2022-09-13,129.14,129.91,126.77,127.25,127.25
2022-09-14,127.5,129.0,126.85,127.69,127.69
2022-09-15,127.39,127.46,124.9,125.49,125.49
2022-09-16,124.36,127.53,123.83,127.27,127.27
2022-09-19,126.49,128.06,126.28,127.73,127.73
2022-09-20,126.9,126.99,125.52,126.3,126.3
2022-09-21,126.89,127.84,124.92,124.93,124.93
2022-09-22,124.76,126.51,124.41,125.31,125.31
2022-09-23,124.53,125.0,121.74,122.71,122.71
2022-09-26,122.3,124.26,121.75,122.01,122.01
2022-09-27,122.6,123.95,121.08,121.74,121.74
2022-09-28,121.65,123.23,119.81,122.76,122.76
2022-09-29,121.85,122.62,120.57,121.63,121.63
2022-09-30,121.66,122.43,118.61,118.81,118.81
2022-10-03,120.16,122.21,119.6,121.51,121.51
2022-10-04,122.8,125.65,122.52,125.5,125.5
2022-10-05,124.71,126.46,124.23,125.74,125.74
2022-10-06,124.88,125.3,121.77,122.23,122.23
2022-10-07,121.5,121.8,118.07,118.82,118.82
2022-10-10,119.79,119.96,117.04,117.75,117.75
2022-10-11,117.46,119.23,116.94,117.8,117.8
2022-10-12,118.0,118.81,117.2,117.57,117.57
2022-10-13,116.1,122.15,115.54,121.79,121.79
2022-10-14,121.8,122.54,119.84,120.04,120.04
2022-10-17,121.8,122.88,121.43,121.52,121.52
2022-10-18,123.0,123.94,121.82,122.94,122.94
2022-10-19,122.36,123.94,121.99,122.51,122.51
2022-10-20,126.25,128.96,125.15,128.3,128.3
2022-10-21,128.39,130.85,127.59,129.9,129.9
2022-10-24,130.9,133.11,129.85,132.69,132.69
2022-10-25,132.0,133.3,131.3,132.93,132.93
2022-10-26,133.72,135.86,132.81,135.01,135.01
2022-10-27,135.55,136.4,134.45,134.77,134.77
2022-10-28,135.56,138.86,135.22,138.51,138.51
2022-10-31,138.06,138.77,136.6,138.29,138.29
2022-11-01,138.25,138.65,136.7,138.2,138.2
2022-11-02,137.75,140.17,136.8,136.83,136.83
2022-11-03,136.42,136.48,133.97,134.47,134.47
2022-11-04,135.65,137.73,134.94,136.96,136.96
2022-11-07,136.64,138.7,136.51,138.34,138.34
2022-11-08,139.0,140.93,138.72,140.04,140.04
2022-11-09,137.95,138.9,136.94,137.39,137.39
2022-11-10,140.26,141.37,138.29,141.23,141.23
2022-11-11,141.5,144.13,140.96,143.17,143.17
2022-11-14,142.63,146.08,142.18,144.2,144.2
2022-11-15,144.08,146.16,142.0,144.34,144.34
2022-11-16,144.13,144.95,144.01,144.52,144.52
2022-11-17,143.41,146.18,143.25,146.09,146.09
2022-11-18,146.56,148.31,145.94,147.64,147.64
2022-11-21,147.55,147.93,146.45,146.68,146.68
2022-11-22,147.6,149.35,147.02,149.1,149.1
2022-11-23,149.1,150.46,148.3,148.75,148.75
2022-11-25,148.27,149.49,148.1,148.37,148.37
2022-11-28,147.98,148.24,145.93,146.18,146.18
2022-11-29,145.91,147.17,145.7,146.49,146.49
2022-11-30,146.19,149.64,145.67,148.9,148.9
