Price,Adj Close,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM,IBM
Date,,,,,,
2024-01-22 00:00:00+00:00,166.8001708984375,172.8300018310547,174.4499969482422,172.39999389648438,172.82000732421875,4926000
2024-01-23 00:00:00+00:00,167.87144470214844,173.94000244140625,174.02000427246094,172.47999572753906,172.89999389648438,3983500
2024-01-24 00:00:00+00:00,167.86178588867188,173.92999267578125,174.86000061035156,172.89999389648438,174.75999450683594,9097800
2024-01-25 00:00:00+00:00,183.7861328125,190.42999267578125,196.89999389648438,184.8300018310547,184.9600067138672,29596200
2024-01-26 00:00:00+00:00,180.88113403320312,187.4199981689453,192.38999938964844,186.16000366210938,191.30999755859375,9895900
2024-01-29 00:00:00+00:00,180.6109161376953,187.13999938964844,189.4600067138672,186.0500030517578,187.4600067138672,6107900
2024-01-30 00:00:00+00:00,181.31544494628906,187.8699951171875,188.64999389648438,186.77000427246094,187.7100067138672,4575100
2024-01-31 00:00:00+00:00,177.25233459472656,183.66000366210938,187.64999389648438,183.13999938964844,187.0500030517578,8876100
2024-02-01 00:00:00+00:00,180.37930297851562,186.89999389648438,187.50999450683594,182.7100067138672,183.6300048828125,4669400
2024-02-02 00:00:00+00:00,179.30801391601562,185.7899932861328,187.38999938964844,185.6199951171875,187.10000610351562,4054200
2024-02-05 00:00:00+00:00,177.0207061767578,183.4199981689453,185.77999877929688,183.25999450683594,185.50999450683594,4379600
2024-02-06 00:00:00+00:00,177.0110626220703,183.41000366210938,184.67999267578125,183.0399932861328,183.5500030517578,3337600
2024-02-07 00:00:00+00:00,177.3295440673828,183.74000549316406,184.02000427246094,182.6300048828125,183.33999633789062,4841200
2024-02-08 00:00:00+00:00,179.550048828125,184.36000061035156,184.5500030517578,181.49000549316406,182.6300048828125,5161200
2024-02-09 00:00:00+00:00,181.47840881347656,186.33999633789062,187.17999267578125,183.85000610351562,184.44000244140625,5064600
2024-02-12 00:00:00+00:00,181.3031005859375,186.16000366210938,186.47999572753906,184.02999877929688,185.89999389648438,4724000
2024-02-13 00:00:00+00:00,178.90728759765625,183.6999969482422,184.77000427246094,182.36000061035156,184.27999877929688,4290500
2024-02-14 00:00:00+00:00,178.78067016601562,183.57000732421875,185.0,182.25999450683594,185.0,3173400
2024-02-15 00:00:00+00:00,181.99456787109375,186.8699951171875,186.97999572753906,183.6199951171875,183.6199951171875,4714300
2024-02-16 00:00:00+00:00,182.74449157714844,187.63999938964844,188.9499969482422,185.9499969482422,186.6300048828125,4841900
2024-02-20 00:00:00+00:00,178.65406799316406,183.44000244140625,188.77000427246094,183.05999755859375,187.63999938964844,4247200
2024-02-21 00:00:00+00:00,175.01162719726562,179.6999969482422,183.02999877929688,178.75,182.55999755859375,4728500
2024-02-22 00:00:00+00:00,179.4039764404297,184.2100067138672,184.5500030517578,181.92999267578125,182.4499969482422,5078400
2024-02-23 00:00:00+00:00,180.87457275390625,185.72000122070312,186.4600067138672,184.57000732421875,184.89999389648438,3433800
2024-02-26 00:00:00+00:00,179.32606506347656,184.1300048828125,186.1300048828125,184.05999755859375,185.60000610351562,4620800
2024-02-27 00:00:00+00:00,180.0467529296875,184.8699951171875,185.1300048828125,182.6199951171875,184.16000366210938,3641400
2024-02-28 00:00:00+00:00,180.46554565429688,185.3000030517578,185.3699951171875,183.5500030517578,184.6300048828125,3216300
2024-02-29 00:00:00+00:00,180.20257568359375,185.02999877929688,186.85000610351562,184.69000244140625,186.14999389648438,6458500
2024-03-01 00:00:00+00:00,183.28988647460938,188.1999969482422,188.3800048828125,185.17999267578125,185.49000549316406,4017300
2024-03-04 00:00:00+00:00,188.02308654785156,193.05999755859375,193.89999389648438,187.60000610351562,187.75999450683594,7938300
2024-03-05 00:00:00+00:00,186.94203186035156,191.9499969482422,193.94000244140625,190.57000732421875,192.0,5653600
2024-03-06 00:00:00+00:00,191.0421905517578,196.16000366210938,198.1300048828125,192.9600067138672,193.5,6945800
2024-03-07 00:00:00+00:00,191.4122772216797,196.5399932861328,198.72999572753906,196.13999938964844,197.5800018310547,4604500
2024-03-08 00:00:00+00:00,190.83767700195312,195.9499969482422,197.77000427246094,194.3800048828125,196.05999755859375,3942500
2024-03-11 00:00:00+00:00,186.727783203125,191.72999572753906,195.3800048828125,190.8800048828125,195.08999633789062,4725100
2024-03-12 00:00:00+00:00,192.61993408203125,197.77999877929688,199.17999267578125,192.14999389648438,192.4600067138672,5880100
2024-03-13 00:00:00+00:00,191.568115234375,196.6999969482422,198.10000610351562,195.32000732421875,197.5500030517578,3993300
2024-03-14 00:00:00+00:00,188.38340759277344,193.42999267578125,197.75,192.1199951171875,196.9499969482422,4109600
2024-03-15 00:00:00+00:00,186.0850067138672,191.07000732421875,193.05999755859375,190.6999969482422,191.99000549316406,8827900
2024-03-18 00:00:00+00:00,186.68881225585938,191.69000244140625,193.22999572753906,190.32000732421875,191.6999969482422,5410600
2024-03-19 00:00:00+00:00,188.2957763671875,193.33999633789062,193.5800018310547,190.27999877929688,191.49000549316406,5317300
2024-03-20 00:00:00+00:00,188.89959716796875,193.9600067138672,193.97999572753906,191.30999755859375,192.8699951171875,3238600
2024-03-21 00:00:00+00:00,186.89332580566406,191.89999389648438,193.3699951171875,190.00999450683594,193.0,6013600
2024-03-22 00:00:00+00:00,185.8610076904297,190.83999633789062,192.99000549316406,190.50999450683594,192.0,3987700
2024-03-25 00:00:00+00:00,183.86447143554688,188.7899932861328,190.82000732421875,188.75,190.25999450683594,3718300
2024-03-26 00:00:00+00:00,183.58204650878906,188.5,190.0,188.5,189.02000427246094,4229500
2024-03-27 00:00:00+00:00,185.82203674316406,190.8000030517578,190.9600067138672,188.60000610351562,189.60000610351562,3693300
2024-03-28 00:00:00+00:00,185.97787475585938,190.9600067138672,191.92999267578125,190.33999633789062,190.94000244140625,3742200
2024-04-01 00:00:00+00:00,184.87734985351562,189.8300018310547,190.4600067138672,188.52000427246094,190.0,2364300
2024-04-02 00:00:00+00:00,183.95213317871094,188.8800048828125,189.8000030517578,187.60000610351562,189.13999938964844,2693500
2024-04-03 00:00:00+00:00,185.91941833496094,190.89999389648438,191.35000610351562,188.49000549316406,188.60000610351562,2826200
2024-04-04 00:00:00+00:00,183.0366668701172,187.94000244140625,193.27999877929688,187.33999633789062,192.0,2983900
2024-04-05 00:00:00+00:00,184.20535278320312,189.13999938964844,190.32000732421875,188.02000427246094,188.58999633789062,2013600
2024-04-08 00:00:00+00:00,184.8675994873047,189.82000732421875,190.24000549316406,188.91000366210938,189.24000549316406,2678300
2024-04-09 00:00:00+00:00,184.37091064453125,189.30999755859375,191.25,186.66000366210938,190.5399932861328,2794200
2024-04-10 00:00:00+00:00,181.1862030029297,186.0399932861328,187.9199981689453,185.52000427246094,187.4199981689453,3081700
2024-04-11 00:00:00+00:00,181.0498809814453,185.89999389648438,186.8000030517578,184.5800018310547,186.0399932861328,2861700
2024-04-12 00:00:00+00:00,177.51458740234375,182.27000427246094,185.1699981689453,181.69000244140625,184.0,3545100
2024-04-15 00:00:00+00:00,176.5211944580078,181.25,187.47999572753906,180.8800048828125,185.57000732421875,3528100
2024-04-16 00:00:00+00:00,178.9559783935547,183.75,185.7100067138672,182.86000061035156,185.58999633789062,4473700
2024-04-17 00:00:00+00:00,178.32293701171875,183.10000610351562,184.6699981689453,181.77999877929688,184.16000366210938,3003000
2024-04-18 00:00:00+00:00,176.73545837402344,181.47000122070312,183.4600067138672,180.1699981689453,182.35000610351562,2886700
2024-04-19 00:00:00+00:00,176.84259033203125,181.5800018310547,182.8000030517578,180.57000732421875,182.42999267578125,3037600
2024-04-22 00:00:00+00:00,177.15423583984375,181.89999389648438,183.32000732421875,180.4499969482422,182.4499969482422,3076500
2024-04-23 00:00:00+00:00,177.43667602539062,182.19000244140625,184.67999267578125,179.0,182.72999572753906,5950200
2024-04-24 00:00:00+00:00,179.29684448242188,184.10000610351562,184.2899932861328,181.39999389648438,183.1699981689453,7616600
2024-04-25 00:00:00+00:00,164.50315856933594,168.91000366210938,172.4499969482422,165.66000366210938,168.1999969482422,16702200
2024-04-26 00:00:00+00:00,162.76959228515625,167.1300048828125,167.8699951171875,165.72999572753906,167.5,8983800
2024-04-29 00:00:00+00:00,163.06175231933594,167.42999267578125,168.22000122070312,166.22999572753906,167.39999389648438,5242200
2024-04-30 00:00:00+00:00,161.86386108398438,166.1999969482422,166.75999450683594,165.25999450683594,166.49000549316406,6011600
2024-05-01 00:00:00+00:00,160.14002990722656,164.42999267578125,166.27000427246094,164.3000030517578,165.69000244140625,4029900
2024-05-02 00:00:00+00:00,160.39324951171875,164.69000244140625,164.8800048828125,162.6199951171875,164.35000610351562,3829900
2024-05-03 00:00:00+00:00,161.3866424560547,165.7100067138672,166.61000061035156,164.9199981689453,165.0,3400400
2024-05-06 00:00:00+00:00,164.2109832763672,168.61000061035156,168.6699981689453,166.3800048828125,166.5,4222300
2024-05-07 00:00:00+00:00,163.98696899414062,168.3800048828125,169.2899932861328,167.94000244140625,169.0,3155300
2024-05-08 00:00:00+00:00,165.46731567382812,169.89999389648438,170.25999450683594,167.89999389648438,168.00999450683594,3522000
2024-05-09 00:00:00+00:00,163.5395050048828,166.27000427246094,167.5500030517578,165.8800048828125,167.5,4266600
2024-05-10 00:00:00+00:00,164.40504455566406,167.14999389648438,168.07000732421875,166.32000732421875,167.1300048828125,2255400
2024-05-13 00:00:00+00:00,164.80831909179688,167.55999755859375,168.05999755859375,166.75999450683594,167.5,2414900
2024-05-14 00:00:00+00:00,164.61160278320312,167.36000061035156,168.1300048828125,166.47999572753906,167.86000061035156,2601000
2024-05-15 00:00:00+00:00,165.49681091308594,168.25999450683594,168.35000610351562,167.33999633789062,167.94000244140625,4468800
2024-05-16 00:00:00+00:00,166.19515991210938,168.97000122070312,169.6300048828125,167.7899932861328,168.25999450683594,3492300
2024-05-17 00:00:00+00:00,166.25416564941406,169.02999877929688,169.11000061035156,167.3300018310547,168.97000122070312,2956400
2024-05-20 00:00:00+00:00,167.1295623779297,169.9199981689453,170.16000366210938,168.3800048828125,169.0,2726300
2024-05-21 00:00:00+00:00,170.6212615966797,173.47000122070312,174.97000122070312,169.94000244140625,169.94000244140625,6459800
2024-05-22 00:00:00+00:00,170.837646484375,173.69000244140625,174.99000549316406,172.75999450683594,173.38999938964844,3294900
2024-05-23 00:00:00+00:00,167.86724853515625,170.6699981689453,175.4600067138672,170.44000244140625,175.38999938964844,3341300
2024-05-24 00:00:00+00:00,168.08363342285156,170.88999938964844,172.00999450683594,170.2100067138672,171.47999572753906,2587400
2024-05-28 00:00:00+00:00,166.87384033203125,169.66000366210938,171.08999633789062,168.64999389648438,170.44000244140625,2629500
2024-05-29 00:00:00+00:00,164.30670166015625,167.0500030517578,168.6300048828125,166.2100067138672,168.0,4206600
2024-05-30 00:00:00+00:00,162.91001892089844,165.6300048828125,166.72999572753906,164.22999572753906,165.55999755859375,3853000
2024-05-31 00:00:00+00:00,164.1099853515625,166.85000610351562,166.97000122070312,163.83999633789062,165.6999969482422,4905000
2024-06-03 00:00:00+00:00,162.56576538085938,165.27999877929688,166.77999877929688,163.52999877929688,166.5399932861328,2776100
2024-06-04 00:00:00+00:00,163.08706665039062,165.80999755859375,166.39999389648438,163.8800048828125,164.60000610351562,2594200
2024-06-05 00:00:00+00:00,164.63128662109375,167.3800048828125,167.7899932861328,165.77999877929688,166.41000366210938,3049400
2024-06-06 00:00:00+00:00,165.43780517578125,168.1999969482422,168.44000244140625,166.8000030517578,167.3800048828125,2207100
2024-06-07 00:00:00+00:00,167.21807861328125,170.00999450683594,171.30999755859375,168.05999755859375,168.17999267578125,3475500
2024-06-10 00:00:00+00:00,167.58201599121094,170.3800048828125,170.75999450683594,168.8800048828125,169.5500030517578,3444700
2024-06-11 00:00:00+00:00,166.5394287109375,169.32000732421875,170.0,166.80999755859375,169.97999572753906,2951300
2024-06-12 00:00:00+00:00,166.22467041015625,169.0,172.47000122070312,168.10000610351562,171.35000610351562,3522700
2024-06-13 00:00:00+00:00,166.3426971435547,169.1199951171875,169.58999633789062,168.33999633789062,169.00999450683594,3525700
2024-06-14 00:00:00+00:00,166.4312286376953,169.2100067138672,169.47000122070312,167.22999572753906,168.2899932861328,2777700
2024-06-17 00:00:00+00:00,166.71646118164062,169.5,169.72000122070312,167.5,168.75999450683594,3239800
2024-06-18 00:00:00+00:00,167.74920654296875,170.5500030517578,170.75,168.3800048828125,170.0,3386400
2024-06-20 00:00:00+00:00,171.06385803222656,173.9199981689453,174.27999877929688,171.22000122070312,174.0800018310547,4723100
2024-06-21 00:00:00+00:00,169.62786865234375,172.4600067138672,174.9600067138672,171.39999389648438,173.97000122070312,10182000
2024-06-24 00:00:00+00:00,172.13597106933594,175.00999450683594,178.4600067138672,174.14999389648438,175.0,4864700
2024-06-25 00:00:00+00:00,169.76556396484375,172.60000610351562,175.75,171.4199981689453,175.13999938964844,4119300
2024-06-26 00:00:00+00:00,169.0475311279297,171.8699951171875,172.67999267578125,170.41000366210938,171.27999877929688,2779000
2024-06-27 00:00:00+00:00,168.04429626464844,170.85000610351562,172.5,170.47999572753906,171.1199951171875,2894000
2024-06-28 00:00:00+00:00,170.10980224609375,172.9499969482422,173.4600067138672,170.52999877929688,170.85000610351562,4193300
2024-07-01 00:00:00+00:00,172.22450256347656,175.10000610351562,176.4600067138672,173.3800048828125,173.4499969482422,3321000
2024-07-02 00:00:00+00:00,174.38836669921875,177.3000030517578,177.49000549316406,174.32000732421875,174.83999633789062,2883300
2024-07-03 00:00:00+00:00,172.84414672851562,175.72999572753906,177.97999572753906,175.1699981689453,177.8800048828125,1649000
2024-07-05 00:00:00+00:00,173.12939453125,176.02000427246094,176.08999633789062,173.9499969482422,175.74000549316406,2086000
2024-07-08 00:00:00+00:00,174.7227783203125,177.63999938964844,178.58999633789062,176.00999450683594,176.41000366210938,2503000
2024-07-09 00:00:00+00:00,173.5818328857422,176.47999572753906,177.6999969482422,175.5800018310547,177.60000610351562,2512700
2024-07-10 00:00:00+00:00,174.91949462890625,177.83999633789062,178.22000122070312,174.4499969482422,176.60000610351562,3462200
2024-07-11 00:00:00+00:00,175.38177490234375,178.30999755859375,179.44000244140625,176.6199951171875,177.64999389648438,2806800
2024-07-12 00:00:00+00:00,179.82754516601562,182.8300018310547,184.16000366210938,178.5,178.55999755859375,4785600
2024-07-15 00:00:00+00:00,179.87673950195312,182.8800048828125,184.89999389648438,182.60000610351562,183.3800048828125,2925700
2024-07-16 00:00:00+00:00,182.75860595703125,185.80999755859375,186.60000610351562,184.52000427246094,184.6699981689453,3374500
2024-07-17 00:00:00+00:00,184.37168884277344,187.4499969482422,187.94000244140625,185.07000732421875,185.44000244140625,4225300
2024-07-18 00:00:00+00:00,182.17831420898438,185.22000122070312,189.47000122070312,185.10000610351562,186.63999938964844,3487800
2024-07-19 00:00:00+00:00,180.2406463623047,183.25,187.0,181.9499969482422,186.3300018310547,3816000
2024-07-22 00:00:00+00:00,181.12586975097656,184.14999389648438,184.97000122070312,182.86000061035156,183.39999389648438,2488500
2024-07-23 00:00:00+00:00,181.0767059326172,184.10000610351562,185.3800048828125,183.00999450683594,184.36000061035156,2180200
2024-07-24 00:00:00+00:00,180.99801635742188,184.02000427246094,185.07000732421875,183.14999389648438,184.13999938964844,6962100
2024-07-25 00:00:00+00:00,188.82730102539062,191.97999572753906,196.25999450683594,185.3000030517578,186.8000030517578,9532800
2024-07-26 00:00:00+00:00,188.60105895996094,191.75,193.57000732421875,189.6199951171875,190.50999450683594,4294900
2024-07-29 00:00:00+00:00,188.35516357421875,191.5,193.2899932861328,189.17999267578125,193.17999267578125,3336800
2024-07-30 00:00:00+00:00,187.90272521972656,191.0399932861328,192.77000427246094,189.08999633789062,191.47999572753906,3065000
2024-07-31 00:00:00+00:00,188.9846649169922,192.13999938964844,194.5500030517578,189.99000549316406,191.0,5558400
2024-08-01 00:00:00+00:00,186.54539489746094,189.66000366210938,193.63999938964844,188.2899932861328,192.80999755859375,4085400
2024-08-02 00:00:00+00:00,186.01425170898438,189.1199951171875,189.25999450683594,185.6999969482422,188.77999877929688,4548800
2024-08-05 00:00:00+00:00,180.2996826171875,183.30999755859375,185.25999450683594,181.80999755859375,184.5500030517578,4975000
2024-08-06 00:00:00+00:00,183.73236083984375,186.8000030517578,188.89999389648438,183.63999938964844,184.6999969482422,3632500
2024-08-07 00:00:00+00:00,183.73236083984375,186.8000030517578,189.8699951171875,186.6999969482422,188.0800018310547,3801900
2024-08-08 00:00:00+00:00,189.4469451904297,192.61000061035156,192.8800048828125,187.0,187.5,3712700
2024-08-09 00:00:00+00:00,189.9529571533203,191.4499969482422,192.6300048828125,189.0399932861328,191.17999267578125,2773700
2024-08-12 00:00:00+00:00,187.9983673095703,189.47999572753906,191.5800018310547,189.0,191.25,2290300
2024-08-13 00:00:00+00:00,189.49656677246094,190.99000549316406,191.30999755859375,189.2100067138672,190.2899932861328,2178900
2024-08-14 00:00:00+00:00,190.816162109375,192.32000732421875,193.08999633789062,190.72999572753906,191.14999389648438,1895100
2024-08-15 00:00:00+00:00,192.43341064453125,193.9499969482422,194.25,193.27999877929688,193.50999450683594,2472000
2024-08-16 00:00:00+00:00,192.26473999023438,193.77999877929688,194.35000610351562,192.86000061035156,193.5800018310547,2494400
2024-08-19 00:00:00+00:00,193.20730590820312,194.72999572753906,195.52999877929688,193.72000122070312,193.83999633789062,2361400
2024-08-20 00:00:00+00:00,194.4971466064453,196.02999877929688,196.2100067138672,193.75,194.58999633789062,1790400
2024-08-21 00:00:00+00:00,195.6679229736328,197.2100067138672,197.3300018310547,194.1199951171875,195.97000122070312,2579300
2024-08-22 00:00:00+00:00,194.42770385742188,195.9600067138672,197.9199981689453,195.57000732421875,197.25,1969500
2024-08-23 00:00:00+00:00,194.5666046142578,196.10000610351562,197.3800048828125,194.38999938964844,196.7899932861328,2322000
2024-08-26 00:00:00+00:00,196.43190002441406,197.97999572753906,198.35000610351562,195.89999389648438,196.0,2567200
2024-08-27 00:00:00+00:00,197.176025390625,198.72999572753906,199.39999389648438,196.97000122070312,197.44000244140625,2617100
2024-08-28 00:00:00+00:00,196.9081573486328,198.4600067138672,200.0,197.49000549316406,199.0,2645200
2024-08-29 00:00:00+00:00,197.34469604492188,198.89999389648438,201.1199951171875,198.27000427246094,199.3000030517578,2989600
2024-08-30 00:00:00+00:00,200.54945373535156,202.1300048828125,202.1699981689453,198.72999572753906,199.11000061035156,4751000
2024-09-03 00:00:00+00:00,199.7061004638672,201.27999877929688,204.72000122070312,200.2100067138672,201.91000366210938,3874700
2024-09-04 00:00:00+00:00,202.5139617919922,204.11000061035156,204.36000061035156,200.5,200.75999450683594,3142500
2024-09-05 00:00:00+00:00,201.00584411621094,202.58999633789062,205.9499969482422,200.9600067138672,204.0800018310547,3229200
2024-09-06 00:00:00+00:00,199.17031860351562,200.74000549316406,204.10000610351562,199.33999633789062,202.3800048828125,3304500
2024-09-09 00:00:00+00:00,201.93850708007812,203.52999877929688,205.0500030517578,201.42999267578125,201.94000244140625,3705000
2024-09-10 00:00:00+00:00,203.71450805664062,205.32000732421875,205.8300018310547,202.8699951171875,204.1999969482422,3070600
2024-09-11 00:00:00+00:00,208.24876403808594,209.88999938964844,210.1199951171875,203.0399932861328,207.75999450683594,5554300
2024-09-12 00:00:00+00:00,209.955322265625,211.61000061035156,212.64999389648438,208.27000427246094,210.0,4616400
2024-09-13 00:00:00+00:00,213.11044311523438,214.7899932861328,216.08999633789062,212.1300048828125,212.47999572753906,4572300
2024-09-16 00:00:00+00:00,215.46192932128906,217.16000366210938,217.89999389648438,215.52000427246094,215.8800048828125,4176100
2024-09-17 00:00:00+00:00,212.45562744140625,214.1300048828125,218.83999633789062,213.0,217.25,5635200
2024-09-18 00:00:00+00:00,213.25927734375,214.94000244140625,216.86000061035156,213.58999633789062,214.1300048828125,3482800
2024-09-19 00:00:00+00:00,212.21749877929688,213.88999938964844,218.47999572753906,210.3699951171875,218.00999450683594,5279600
2024-09-20 00:00:00+00:00,215.99769592285156,217.6999969482422,217.85000610351562,213.74000549316406,214.3300018310547,9958800
2024-09-23 00:00:00+00:00,218.7758026123047,220.5,220.6199951171875,217.27000427246094,218.0,4074800
2024-09-24 00:00:00+00:00,219.24212646484375,220.97000122070312,221.19000244140625,218.16000366210938,219.77999877929688,3183900
2024-09-25 00:00:00+00:00,219.50009155273438,221.22999572753906,221.85000610351562,220.16000366210938,221.1699981689453,2537800
2024-09-26 00:00:00+00:00,221.68289184570312,223.42999267578125,224.0,221.36000061035156,222.11000061035156,2673200
2024-09-27 00:00:00+00:00,219.11314392089844,220.83999633789062,224.14999389648438,220.77000427246094,223.0,3830300
2024-09-30 00:00:00+00:00,219.3512725830078,221.0800018310547,221.32000732421875,219.02000427246094,220.64999389648438,3543400
2024-10-01 00:00:00+00:00,217.6348114013672,219.35000610351562,221.10000610351562,215.89999389648438,220.6300048828125,3548400
2024-10-02 00:00:00+00:00,218.01182556152344,219.72999572753906,220.1999969482422,215.8000030517578,218.30999755859375,3343400
2024-10-03 00:00:00+00:00,220.97845458984375,222.72000122070312,222.8300018310547,219.27000427246094,219.5,3788300
2024-10-04 00:00:00+00:00,224.23280334472656,226.0,226.0800018310547,223.27000427246094,223.75,3553800
2024-10-07 00:00:00+00:00,225.3440399169922,227.1199951171875,227.6699981689453,225.02000427246094,225.3800048828125,3458000
2024-10-08 00:00:00+00:00,226.83230590820312,228.6199951171875,229.35000610351562,227.0399932861328,228.11000061035156,3245100
2024-10-09 00:00:00+00:00,232.4678955078125,234.3000030517578,234.9499969482422,228.5,229.1999969482422,5083600
2024-10-10 00:00:00+00:00,231.19790649414062,233.02000427246094,235.8300018310547,231.80999755859375,235.10000610351562,3142000
2024-10-11 00:00:00+00:00,231.43601989746094,233.25999450683594,233.44000244140625,230.4600067138672,233.25,3469200
2024-10-14 00:00:00+00:00,233.42037963867188,235.25999450683594,236.1199951171875,233.1699981689453,233.57000732421875,2524400
2024-10-15 00:00:00+00:00,231.1383819580078,232.9600067138672,237.3699951171875,232.7100067138672,236.39999389648438,3350600
2024-10-16 00:00:00+00:00,231.8428192138672,233.6699981689453,233.8800048828125,231.1199951171875,232.11000061035156,2846700
