Date,Open,High,Low,Close,Adj Close
2021-01-14,87.44,88.38,86.3,86.55,86.55
2021-01-15,86.45,87.38,85.59,86.38,86.38
2021-01-19,87.15,90.19,86.64,89.22,89.22
2021-01-20,91.32,94.99,90.98,94.0,94.0
2021-01-21,94.68,96.6,93.97,94.21,94.21
2021-01-22,94.57,95.22,93.82,94.63,94.63
2021-01-25,95.64,96.09,92.96,94.71,94.71
2021-01-26,94.3,95.79,93.81,95.4,95.4
2021-01-27,93.75,94.02,89.86,90.95,90.95
2021-01-28,91.55,94.4,91.55,92.66,92.66
2021-01-29,91.7,92.38,90.08,91.37,91.37
2021-02-01,92.23,95.78,92.23,94.65,94.65
2021-02-02,95.66,97.47,95.32,95.96,95.96
2021-02-03,103.28,105.33,100.68,102.94,102.94
2021-02-04,103.03,103.46,101.75,102.68,102.68
2021-02-05,102.98,104.8,102.5,104.44,104.44
2021-02-08,105.0,105.75,103.17,104.23,104.23
2021-02-09,103.74,104.93,103.5,103.77,103.77
2021-02-10,104.16,104.94,102.61,104.32,104.32
2021-02-11,104.55,104.7,103.44,104.44,104.44
2021-02-12,103.99,104.97,103.68,104.75,104.75
2021-02-16,104.59,107.26,104.59,105.54,105.54
2021-02-17,104.7,106.12,104.42,105.93,105.93
2021-02-18,105.25,106.1,104.67,105.29,105.29
2021-02-19,105.39,105.93,104.17,104.44,104.44
2021-02-22,102.68,104.02,102.4,102.71,102.71
2021-02-23,100.7,103.63,99.51,103.01,103.01
2021-02-24,101.5,104.42,101.38,104.19,104.19
2021-02-25,102.8,104.15,100.32,100.8,100.8
2021-02-26,101.5,102.83,100.05,101.1,101.1
2021-03-01,102.4,103.81,101.72,103.48,103.48
2021-03-02,103.24,104.74,102.83,103.22,103.22
2021-03-03,102.6,103.8,99.7,100.57,100.57
2021-03-04,100.74,103.73,100.27,101.7,101.7
2021-03-05,103.06,105.31,101.39,104.85,104.85
2021-03-08,104.2,105.69,100.26,100.38,100.38
2021-03-09,102.49,103.2,101.78,102.02,102.02
2021-03-10,103.07,103.07,100.97,101.81,101.81
2021-03-11,102.91,105.56,102.82,105.03,105.03
2021-03-12,103.82,103.88,101.62,102.5,102.5
2021-03-15,102.25,102.75,101.39,102.72,102.72
2021-03-16,103.3,105.68,102.96,104.19,104.19
2021-03-17,103.42,104.95,102.21,104.11,104.11
2021-03-18,102.41,103.44,100.96,101.07,101.07
2021-03-19,101.49,101.85,100.15,101.35,101.35
2021-03-22,101.38,102.42,100.7,101.53,101.53
2021-03-23,102.0,103.21,101.4,102.07,102.07
2021-03-24,102.59,103.38,101.45,101.63,101.63
2021-03-25,101.45,102.28,99.8,101.62,101.62
2021-03-26,101.59,101.97,100.19,101.24,101.24
2021-03-29,101.11,102.46,100.27,102.29,102.29
2021-03-30,102.65,103.13,101.81,102.32,102.32
2021-03-31,102.72,104.31,102.35,103.13,103.13
2021-04-01,104.61,106.79,104.57,106.49,106.49
2021-04-05,107.36,111.45,107.26,110.95,110.95
2021-04-06,110.55,111.4,110.09,110.46,110.46
2021-04-07,110.65,112.22,110.65,111.95,111.95
2021-04-08,113.2,113.59,112.15,112.52,112.52
2021-04-09,112.27,113.7,111.86,113.53,113.53
2021-04-12,112.71,112.84,111.39,112.23,112.23
2021-04-13,112.55,113.17,112.15,112.72,112.72
2021-04-14,113.37,113.37,111.8,112.1,112.1
2021-04-15,113.1,114.8,112.56,114.26,114.26
2021-04-16,114.46,114.71,113.55,114.14,114.14
2021-04-19,113.51,115.2,113.51,114.49,114.49
2021-04-20,114.87,114.95,112.86,113.95,113.95
2021-04-21,113.6,114.0,112.24,113.92,113.92
2021-04-22,113.77,114.44,112.02,112.63,112.63
2021-04-23,113.35,115.31,113.06,115.0,115.0
2021-04-26,115.23,116.23,114.87,115.5,115.5
2021-04-27,115.88,115.92,114.31,114.55,114.55
2021-04-28,119.62,121.57,117.66,117.95,117.95
2021-04-29,119.46,120.21,118.69,119.64,119.64
2021-04-30,118.4,119.09,117.33,117.68,117.68
2021-05-03,118.25,119.08,116.78,117.15,117.15
2021-05-04,115.68,116.25,112.83,115.34,115.34
2021-05-05,116.43,116.75,115.41,115.74,115.74
2021-05-06,115.32,116.87,114.65,116.87,116.87
2021-05-07,118.19,118.56,117.31,117.6,117.6
2021-05-10,116.41,116.55,114.23,114.59,114.59
2021-05-11,112.15,114.01,111.7,113.5,113.5
2021-05-12,111.31,112.4,109.68,110.01,110.01
2021-05-13,111.31,111.97,110.34,111.45,111.45
2021-05-14,112.93,114.24,112.5,113.92,113.92
2021-05-17,113.18,114.49,112.78,114.45,114.45
2021-05-18,115.12,115.38,113.11,113.12,113.12
2021-05-19,111.42,113.75,111.27,113.57,113.57
2021-05-20,114.55,115.6,114.18,115.35,115.35
2021-05-21,115.87,115.94,114.46,114.71,114.71
2021-05-24,115.74,118.28,115.6,118.05,118.05
2021-05-25,118.6,119.2,117.75,118.14,118.14
2021-05-26,118.33,119.45,118.32,119.02,119.02
2021-05-27,119.45,119.45,117.81,118.13,118.13
2021-05-28,118.72,118.8,117.64,117.84,117.84
2021-06-01,118.72,119.29,117.71,119.06,119.06
2021-06-02,119.46,119.68,117.62,118.53,118.53
2021-06-03,117.29,117.85,116.48,117.38,117.38
2021-06-04,118.46,119.95,118.12,119.68,119.68
2021-06-07,119.47,120.23,119.05,120.11,120.11
2021-06-08,120.6,120.98,119.74,119.92,119.92
2021-06-09,120.57,120.64,119.85,120.4,120.4
2021-06-10,120.35,121.8,120.19,121.76,121.76
2021-06-11,122.0,122.09,120.95,121.51,121.51
2021-06-14,121.61,122.45,120.9,122.45,122.45
2021-06-15,122.45,122.78,121.06,121.42,121.42
2021-06-16,121.57,121.89,119.47,120.77,120.77
2021-06-17,120.7,122.52,120.5,121.74,121.74
2021-06-18,121.37,121.6,120.01,120.11,120.11
2021-06-21,120.5,122.0,119.9,121.81,121.81
2021-06-22,121.75,122.4,121.06,122.33,122.33
2021-06-23,122.09,123.1,121.83,122.13,122.13
2021-06-24,122.7,123.06,122.3,122.5,122.5
2021-06-25,122.0,122.63,121.57,122.51,122.51
2021-06-28,122.68,122.78,121.41,122.54,122.54
2021-06-29,122.67,123.02,121.69,122.27,122.27
2021-06-30,121.99,122.26,121.35,122.09,122.09
2021-07-01,121.72,122.59,121.53,122.44,122.44
2021-07-02,123.15,125.4,123.06,125.26,125.26
2021-07-06,125.65,126.43,124.58,126.19,126.19
2021-07-07,127.16,127.28,126.15,126.47,126.47
2021-07-08,124.03,125.6,124.02,125.04,125.04
2021-07-09,125.03,125.73,124.55,125.52,125.52
2021-07-12,126.18,127.07,125.61,126.98,126.98
2021-07-13,127.04,128.06,126.67,127.34,127.34
2021-07-14,127.96,129.33,127.91,128.24,128.24
2021-07-15,128.65,128.7,126.53,127.0,127.0
2021-07-16,127.66,127.81,126.15,126.97,126.97
2021-07-19,126.09,126.21,123.5,124.58,124.58
2021-07-20,125.53,127.04,124.35,126.21,126.21
2021-07-21,126.13,127.6,126.02,127.55,127.55
2021-07-22,127.84,128.48,127.5,128.42,128.42
2021-07-23,130.43,133.4,129.8,133.01,133.01
2021-07-26,133.33,134.24,132.3,134.04,134.04
2021-07-27,134.25,134.4,130.1,131.9,131.9
2021-07-28,136.31,138.3,135.28,136.09,136.09
2021-07-29,136.15,136.66,135.54,135.78,135.78
2021-07-30,135.04,135.3,134.26,134.73,134.73
2021-08-02,135.12,135.34,133.79,134.85,134.85
2021-08-03,135.13,135.73,133.32,135.63,135.63
2021-08-04,135.35,135.65,134.49,135.13,135.13
2021-08-05,135.68,136.35,134.85,136.25,136.25
2021-08-06,136.04,136.47,135.21,135.74,135.74
2021-08-09,135.94,137.18,135.34,136.91,136.91
2021-08-10,137.34,137.77,136.36,136.81,136.81
2021-08-11,137.18,137.68,136.27,136.28,136.28
2021-08-12,135.98,137.3,135.43,137.19,137.19
2021-08-13,137.25,137.86,137.03,137.73,137.73
2021-08-16,137.52,138.36,135.3,138.31,138.31
2021-08-17,137.75,138.27,136.08,136.66,136.66
2021-08-18,136.5,137.1,135.32,135.45,135.45
2021-08-19,134.44,136.35,134.25,135.68,135.68
2021-08-20,136.0,137.55,135.25,137.43,137.43
2021-08-23,137.97,140.87,137.61,140.04,140.04
2021-08-24,140.61,142.08,140.34,141.26,141.26
2021-08-25,141.63,142.19,141.38,142.08,142.08
2021-08-26,141.75,142.42,141.36,141.44,141.44
2021-08-27,141.65,144.51,141.5,144.0,144.0
2021-08-30,144.4,145.97,144.16,144.59,144.59
2021-08-31,145.15,145.17,144.28,144.7,144.7
2021-09-01,145.0,146.25,144.88,145.22,145.22
2021-09-02,145.22,145.52,143.18,143.29,143.29
2021-09-03,143.08,144.15,142.4,143.74,143.74
2021-09-07,143.83,144.57,143.62,144.28,144.28
2021-09-08,144.1,144.4,143.0,143.69,143.69
2021-09-09,143.84,144.31,143.18,143.54,143.54
2021-09-10,144.21,144.72,140.74,140.88,140.88
2021-09-13,141.95,142.95,141.25,142.33,142.33
2021-09-14,143.0,143.36,141.75,142.54,142.54
2021-09-15,142.77,144.45,141.35,144.43,144.43
2021-09-16,143.95,144.3,142.4,143.61,143.61
2021-09-17,143.03,143.45,140.47,140.8,140.8
2021-09-20,138.16,139.0,136.32,138.72,138.72
2021-09-21,139.75,140.01,138.28,139.03,139.03
2021-09-22,139.3,140.89,138.55,140.28,140.28
2021-09-23,140.99,141.7,140.4,141.22,141.22
2021-09-24,140.54,142.33,140.24,142.21,142.21
2021-09-27,140.8,141.94,140.07,141.07,141.07
2021-09-28,138.65,139.1,135.36,135.83,135.83
2021-09-29,136.98,137.15,133.87,134.35,134.35
2021-09-30,134.26,135.54,133.56,133.68,133.68
2021-10-01,134.45,136.91,134.07,136.54,136.54
2021-10-04,135.96,135.96,131.05,133.66,133.66
2021-10-05,134.04,137.22,134.04,136.02,136.02
2021-10-06,134.75,137.75,134.55,137.57,137.57
2021-10-07,138.89,140.04,138.65,139.23,139.23
2021-10-08,139.58,140.33,139.22,139.79,139.79
2021-10-11,139.29,140.71,138.86,138.91,138.91
2021-10-12,139.48,139.51,135.76,136.45,136.45
2021-10-13,137.4,138.0,136.52,137.58,137.58
2021-10-14,139.47,141.34,138.82,141.15,141.15
2021-10-15,141.61,141.72,140.76,141.37,141.37
2021-10-18,141.08,142.8,141.07,142.78,142.78
2021-10-19,143.39,143.66,142.6,143.24,143.24
2021-10-20,143.34,143.55,141.38,141.77,141.77
2021-10-21,141.77,142.16,140.5,141.89,141.89
2021-10-22,139.15,140.58,136.06,137.57,137.57
2021-10-25,137.55,138.0,135.42,137.45,137.45
2021-10-26,139.26,140.08,138.3,139.31,139.31
2021-10-27,139.4,148.65,139.4,146.22,146.22
2021-10-28,147.13,147.16,144.63,145.85,145.85
2021-10-29,145.08,148.24,144.65,148.05,148.05
2021-11-01,148.05,148.05,143.23,143.5,143.5
2021-11-02,144.58,146.61,144.34,145.43,145.43
2021-11-03,145.9,146.67,144.59,146.6,146.6
2021-11-04,147.12,149.73,146.31,148.27,148.27
2021-11-05,149.17,150.33,148.2,148.85,148.85
2021-11-08,149.82,150.61,148.43,149.03,149.03
2021-11-09,149.23,149.83,147.24,148.92,148.92
2021-11-10,147.5,148.07,144.54,145.89,145.89
2021-11-11,146.49,147.54,145.6,145.77,145.77
2021-11-12,146.62,148.85,145.41,148.68,148.68
2021-11-15,148.9,149.55,147.57,148.45,148.45
2021-11-16,148.15,148.76,147.31,147.88,147.88
2021-11-17,148.03,148.56,147.24,148.05,148.05
2021-11-18,148.24,150.58,147.88,149.84,149.84
2021-11-19,149.98,150.97,148.9,148.93,148.93
2021-11-22,149.33,149.83,146.15,146.3,146.3
2021-11-23,146.15,146.66,144.12,145.78,145.78
2021-11-24,145.47,146.25,144.37,146.12,146.12
2021-11-26,144.35,144.56,141.84,142.18,142.18
2021-11-29,144.0,146.3,143.89,145.53,145.53
2021-11-30,145.01,146.0,141.6,141.9,141.9
2021-12-01,144.0,145.95,140.91,141.05,141.05
2021-12-02,141.25,143.86,140.21,142.97,142.97
2021-12-03,143.68,144.4,140.3,142.0,142.0
2021-12-06,143.04,143.85,140.15,143.15,143.15
2021-12-07,145.6,147.53,145.23,147.27,147.27
2021-12-08,147.6,148.39,146.41,148.19,148.19
2021-12-09,147.59,149.1,147.12,147.64,147.64
2021-12-10,148.7,148.98,146.7,148.0,148.0
2021-12-13,147.78,147.97,145.52,145.83,145.83
2021-12-14,143.97,144.48,141.21,143.91,143.91
2021-12-15,143.41,146.72,141.68,146.44,146.44
2021-12-16,147.17,147.68,143.61,144.45,144.45
2021-12-17,142.5,143.83,141.3,141.73,141.73
2021-12-20,140.0,141.77,139.32,141.61,141.61
2021-12-21,142.05,143.87,140.5,143.47,143.47
2021-12-22,143.07,146.5,143.07,146.41,146.41
2021-12-23,146.5,148.24,146.45,146.92,146.92
2021-12-27,147.26,148.34,147.17,147.91,147.91
2021-12-28,148.24,148.3,146.05,146.69,146.69
2021-12-29,146.64,147.42,145.65,146.65,146.65
2021-12-30,146.69,147.3,145.99,146.2,146.2
2021-12-31,146.05,146.7,144.85,144.85,144.85
2022-01-03,145.05,145.85,143.71,144.99,144.99
2022-01-04,145.4,146.48,143.72,144.4,144.4
2022-01-05,144.42,144.5,137.69,137.77,137.77
2022-01-06,137.0,139.94,136.56,137.75,137.75
2022-01-07,138.15,138.45,135.77,137.02,137.02
2022-01-10,135.08,138.82,133.16,138.67,138.67
2022-01-11,138.01,140.22,136.69,139.74,139.74
2022-01-12,141.15,142.61,140.69,141.43,141.43
2022-01-13,141.54,142.85,138.41,138.59,138.59
2022-01-14,137.08,140.74,137.0,139.48,139.48
2022-01-18,136.18,137.13,135.44,136.0,136.0
2022-01-19,136.52,137.96,135.02,135.12,135.12
2022-01-20,136.25,137.63,132.96,133.31,133.31
2022-01-21,132.59,134.87,130.09,130.35,130.35
2022-01-24,125.98,131.2,124.5,130.8,130.8
2022-01-25,128.74,129.4,126.5,126.93,126.93
2022-01-26,131.12,133.0,127.14,129.23,129.23
2022-01-27,131.3,132.65,128.93,129.01,129.01
2022-01-28,129.66,133.36,128.49,133.35,133.35
2022-01-31,134.16,135.47,132.21,135.3,135.3
2022-02-01,137.59,137.79,134.37,137.64,137.64
2022-02-02,151.25,151.55,145.52,148.0,148.0
2022-02-03,145.71,149.68,142.67,143.09,143.09
2022-02-04,143.44,144.88,140.51,143.29,143.29
2022-02-07,144.25,144.25,138.9,139.2,139.2
2022-02-08,139.03,140.0,137.01,139.4,139.4
2022-02-09,140.96,142.52,140.19,141.59,141.59
2022-02-10,139.7,141.48,137.96,138.62,138.62
2022-02-11,138.6,139.16,133.4,134.28,134.28
2022-02-14,133.26,136.3,133.26,135.53,135.53
2022-02-15,137.57,138.11,135.82,136.61,136.61
2022-02-16,136.65,138.09,134.92,137.74,137.74
2022-02-17,136.24,137.11,132.48,132.54,132.54
2022-02-18,133.47,134.07,130.2,130.4,130.4
2022-02-22,129.84,132.18,128.22,129.81,129.81
2022-02-23,131.65,132.05,127.53,127.59,127.59
2022-02-24,124.95,133.0,124.95,132.69,132.69
2022-02-25,133.55,135.27,131.75,134.46,134.46
2022-02-28,133.05,135.75,132.59,135.06,135.06
2022-03-01,134.88,136.26,133.22,134.06,134.06
2022-03-02,134.63,135.26,133.07,134.57,134.57
2022-03-03,136.01,136.44,133.03,133.9,133.9
2022-03-04,132.93,133.85,130.34,131.91,131.91
2022-03-07,131.49,131.74,126.29,126.38,126.38
2022-03-08,126.25,131.25,125.67,127.1,127.1
2022-03-09,131.25,133.74,129.9,133.42,133.42
2022-03-10,131.27,133.27,130.91,132.43,132.43
2022-03-11,133.49,133.8,129.63,129.87,129.87
2022-03-14,130.25,130.41,125.28,125.95,125.95
2022-03-15,126.98,129.85,125.72,129.2,129.2
2022-03-16,130.73,133.33,128.73,133.28,133.28
2022-03-17,133.15,134.08,132.18,133.84,133.84
2022-03-18,133.42,136.24,132.26,136.13,136.13
2022-03-21,136.16,137.05,134.09,136.1,136.1
2022-03-22,136.1,141.05,136.1,139.87,139.87
2022-03-23,138.7,139.59,137.84,138.28,138.28
2022-03-24,139.2,141.62,137.75,141.57,141.57
2022-03-25,141.92,142.04,139.74,141.67,141.67
2022-03-28,140.9,142.0,139.81,141.46,141.46
2022-03-29,142.65,143.79,142.04,142.51,142.51
2022-03-30,142.46,142.72,141.6,141.94,141.94
2022-03-31,142.05,142.11,139.02,139.07,139.07
2022-04-01,139.5,140.47,138.31,140.15,140.15
2022-04-04,140.36,143.71,140.31,142.97,142.97
2022-04-05,142.87,142.99,140.38,140.59,140.59
2022-04-06,138.75,139.36,135.52,136.55,136.55
2022-04-07,136.01,137.16,134.23,135.89,135.89
2022-04-08,135.58,135.67,132.97,133.29,133.29
2022-04-11,131.82,132.09,128.67,128.82,128.82
2022-04-12,131.6,131.6,126.79,127.71,127.71
2022-04-13,128.0,130.33,127.74,129.89,129.89
2022-04-14,130.48,130.48,126.6,126.73,126.73
2022-04-18,127.0,128.21,126.18,127.68,127.68
2022-04-19,127.69,130.33,127.0,130.01,130.01
2022-04-20,130.89,131.4,127.5,128.04,128.04
2022-04-21,129.25,130.1,124.53,124.81,124.81
2022-04-22,125.0,125.4,118.93,119.64,119.64
2022-04-25,119.1,123.28,118.51,123.07,123.07
2022-04-26,122.29,122.51,118.51,118.65,118.65
2022-04-27,114.47,117.24,112.74,114.29,114.29
2022-04-28,116.42,119.65,114.11,118.52,118.52
2022-04-29,116.73,117.92,113.81,114.11,114.11
2022-05-02,113.4,116.75,112.6,116.58,116.58
2022-05-03,116.43,118.44,116.03,117.33,117.33
2022-05-04,117.03,122.85,115.12,122.26,122.26
2022-05-05,120.2,121.04,115.01,116.51,116.51
2022-05-06,115.18,117.57,114.02,115.75,115.75
2022-05-09,113.25,115.08,112.0,112.51,112.51
2022-05-10,115.51,116.25,112.9,114.39,114.39
2022-05-11,113.24,116.36,113.24,113.6,113.6
2022-05-12,111.38,114.29,109.82,112.84,112.84
2022-05-13,114.53,117.88,113.61,116.05,116.05
2022-05-16,114.96,116.17,113.89,114.44,114.44
2022-05-17,116.84,116.9,114.87,116.47,116.47
2022-05-18,115.0,115.4,111.56,111.9,111.9
2022-05-19,111.43,113.01,110.0,110.38,110.38
2022-05-20,111.95,112.18,105.8,108.91,108.91
2022-05-23,109.59,112.15,108.74,111.49,111.49
2022-05-24,105.77,106.46,101.88,105.97,105.97
2022-05-25,104.99,106.5,103.86,105.81,105.81
2022-05-26,105.68,108.65,105.22,107.79,107.79
2022-05-27,109.48,112.32,109.14,112.32,112.32
2022-05-31,112.75,115.74,112.08,113.76,113.76
2022-06-01,114.86,117.1,113.25,113.89,113.89
2022-06-02,114.0,117.9,112.95,117.62,117.62
2022-06-03,116.06,116.32,113.52,114.54,114.54
2022-06-06,116.7,119.35,116.16,116.82,116.82
2022-06-07,115.48,117.69,115.05,117.15,117.15
2022-06-08,116.76,118.57,116.6,117.19,117.19
2022-06-09,116.33,118.3,114.78,114.84,114.84
2022-06-10,112.44,113.28,110.37,111.16,111.16
2022-06-13,106.79,108.79,106.12,106.39,106.39
2022-06-14,106.54,107.92,105.8,106.72,106.72
2022-06-15,108.54,111.42,107.67,109.76,109.76
2022-06-16,107.22,108.65,105.14,106.03,106.03
2022-06-17,106.03,108.7,105.05,107.14,107.14
2022-06-21,108.93,112.49,108.6,111.54,111.54
2022-06-22,110.56,113.35,110.38,111.49,111.49
2022-06-23,112.23,112.74,110.5,112.24,112.24
2022-06-24,113.0,118.08,112.95,117.97,117.97
2022-06-27,118.27,118.58,115.18,115.83,115.83
2022-06-28,115.8,117.31,111.85,112.01,112.01
2022-06-29,111.55,113.16,110.87,111.7,111.7
2022-06-30,110.0,110.89,106.75,108.96,108.96
2022-07-01,107.93,109.25,106.73,108.74,108.74
2022-07-05,107.1,113.38,105.73,113.26,113.26
2022-07-06,113.3,115.59,111.48,114.57,114.57
2022-07-07,115.08,119.19,114.83,118.78,118.78
2022-07-08,117.25,119.68,116.9,119.35,119.35
2022-07-11,118.0,118.0,115.33,115.68,115.68
2022-07-12,116.21,116.97,113.69,114.02,114.02
2022-07-13,111.7,114.2,111.2,111.35,111.35
2022-07-14,110.21,111.09,108.37,110.37,110.37
2022-07-15,112.0,113.14,110.9,111.78,111.78
2022-07-18,112.64,113.68,108.37,109.03,109.03
2022-07-19,110.85,114.02,109.56,113.81,113.81
2022-07-20,113.17,115.4,112.48,113.9,113.9
2022-07-21,114.28,114.55,111.11,114.34,114.34
2022-07-22,111.0,112.34,106.5,107.9,107.9
2022-07-25,108.41,109.87,106.3,107.51,107.51
2022-07-26,106.6,107.2,104.07,105.02,105.02
2022-07-27,109.26,113.91,108.01,113.06,113.06
2022-07-28,112.37,114.34,111.46,114.22,114.22
2022-07-29,113.08,116.71,113.06,116.32,116.32
